round,B0_accuracy,alt_accuracy,alt_minus_B0_pp,returning_client_rate,flip_fraction,reset_recovery_coeff_mean_I,reset_recovery_coeff_mean_F,reset_residual_ratio_mean_I,reset_residual_ratio_mean_F
583,75.4800033569336,79.02999877929688,3.5499954223632812,1.0,0.4,0.006658689921823501,0.01182750730761321,1.0705458466403635,1.1459187538877422
584,78.52999877929688,78.37000274658203,-0.15999603271484375,1.0,0.6,0.004165786769446582,0.0024449928534746486,1.1792290624565698,1.11063013127735
585,76.41000366210938,80.94000244140625,4.529998779296875,1.0,0.2,0.006920967356517127,-0.007951867450434713,1.1215099050761013,1.1994857021004957
586,77.43000030517578,81.26000213623047,3.8300018310546875,1.0,0.4,0.00040785228338322384,-0.003409522233112715,1.111701314886417,1.244592997647722
587,70.19999694824219,74.41000366210938,4.2100067138671875,1.0,0.4,0.0037542424102998393,0.003948714872278871,1.180210041486858,1.2191244568019992
588,61.529998779296875,72.19000244140625,10.660003662109375,1.0,0.8,-0.010201227863550415,-0.004081463033817634,1.1843562455123213,1.1224556583198475
589,78.1500015258789,74.86000061035156,-3.2900009155273438,1.0,0.4,-0.0014151524899078697,0.0032795897414728066,1.0838695138528684,1.0919608080815442
590,76.06999969482422,79.8499984741211,3.779998779296875,1.0,0.6,0.0038960861856456126,0.002775037420722015,1.1246763791039234,1.1137324417409855
591,60.5099983215332,68.3499984741211,7.840000152587891,1.0,0.7,0.008341129711839331,0.0036275481113775742,1.0897359602631778,1.1139802001007537
592,65.9000015258789,66.47000122070312,0.5699996948242188,1.0,0.5,-0.0172466777385221,0.0025105761285687837,1.4481811760516177,1.1879555920937288
593,79.77999877929688,83.38999938964844,3.6100006103515625,1.0,0.3,-0.00283618064681276,0.008461843736154455,1.0804277804764741,1.1143896502423554
594,74.26000213623047,79.13999938964844,4.879997253417969,1.0,0.7,-0.004470717221479867,-0.00307493251771509,1.085731579715892,1.130051655369735
595,79.41000366210938,83.61000061035156,4.1999969482421875,1.0,0.6,-0.0036650251088569076,0.004280552576392168,1.136187186775587,1.1165786485105966
596,77.63999938964844,80.93000030517578,3.2900009155273438,1.0,0.4,0.0007460382447219641,-0.0027459694224686855,1.0647318029377375,1.0621668239809672
597,75.91999816894531,81.7300033569336,5.810005187988281,1.0,0.8,-0.011584445760062243,-0.000251073647802541,1.1876582714716362,1.097217976693229
598,75.86000061035156,73.87000274658203,-1.9899978637695312,1.0,0.3,0.0013436948164431313,0.0036877412919116286,1.1443807661337637,1.1185474773376833
599,74.55999755859375,81.08000183105469,6.5200042724609375,1.0,0.3,0.010942773737084145,-0.000982830242496783,1.134531150927859,1.1275374628921413
600,78.63999938964844,82.7300033569336,4.090003967285156,1.0,0.3,-5.833233128558367e-05,-0.0035798970477044435,1.133084022873821,1.1187191610458609
601,79.29000091552734,82.86000061035156,3.5699996948242188,1.0,0.4,0.005204126963664057,0.00035915437814064503,1.0662442306835558,1.089177550918646
602,59.36000061035156,83.73999786376953,24.37999725341797,1.0,0.7,-0.0028173300588092563,0.003298282136881574,1.182774814041008,1.092322587420896
603,77.54000091552734,83.79000091552734,6.25,1.0,0.4,-0.0011595701344101676,0.005287137620483674,1.103672719698164,1.141071360637366
604,79.69999694824219,84.54000091552734,4.840003967285156,1.0,0.7,0.0013426799334128345,0.0007216389124903663,1.1100551659299502,1.1258901267808927
605,76.86000061035156,77.13999938964844,0.279998779296875,1.0,0.8,-0.007922404067928709,0.0034910318663328383,1.0932107663858082,1.1688054999923905
606,79.13999938964844,83.13999938964844,4.0,1.0,0.6,0.0019712070164586153,-0.0016231489184568295,1.164255516306683,1.1544974006669593
607,70.36000061035156,73.79000091552734,3.4300003051757812,1.0,0.5,-0.001517236476846163,0.005008904262493223,1.1205215015220233,1.11816240222776
608,74.80000305175781,77.48999786376953,2.6899948120117188,1.0,0.3,-0.0008157717984997263,0.008701831075659305,1.1693528423115467,1.1209774762422464
609,80.66999816894531,84.48999786376953,3.8199996948242188,1.0,0.6,0.0010217754547706026,0.01419111969872054,1.0665338460090932,1.1674562517963054
610,71.33000183105469,78.30000305175781,6.970001220703125,1.0,0.6,-0.0023403872904761936,0.0003577075000559598,1.189785036619976,1.0662054466343132
611,80.68000030517578,85.06999969482422,4.3899993896484375,1.0,0.2,0.004245633251997627,0.01154714759953,1.077556983735554,1.1184485876983699
612,79.0999984741211,82.8499984741211,3.75,1.0,0.6,0.006690676841518178,0.0023123012192258915,1.0669876495622805,1.0938907837528795
613,78.80999755859375,80.95999908447266,2.1500015258789062,1.0,0.6,0.002711064637135706,0.005231130251891129,1.0726598933024252,1.1256192783385972
614,70.08999633789062,76.6500015258789,6.560005187988281,1.0,0.5,0.004770263649144864,-0.0035748311685082344,1.1539641822904954,1.130471931208239
615,73.75,79.73999786376953,5.989997863769531,1.0,0.4,0.00806048374438329,-0.009651904516459605,1.2118658095752957,1.1774635595373772
616,78.94000244140625,83.83999633789062,4.899993896484375,1.0,0.6,0.0015716912703118502,0.0005536683265273745,1.085922090387515,1.12064178411739
617,80.94999694824219,80.23999786376953,-0.7099990844726562,1.0,0.3,0.002876917280398713,-0.0006346274425112144,1.0775399385989644,1.0817765383530562
618,76.52999877929688,83.0999984741211,6.569999694824219,1.0,0.2,0.0021734831427912354,0.011689100267148651,1.1159204609980133,1.0916662753215276
619,75.94000244140625,82.9000015258789,6.959999084472656,1.0,0.4,0.008470398400458183,-0.00182690052877303,1.1186569407878826,1.1332034821395556
620,69.0199966430664,76.91999816894531,7.900001525878906,1.0,0.7,-0.003983433102574495,-0.008220133518801171,1.15526150868436,1.1554263078694331
621,71.1500015258789,75.7699966430664,4.6199951171875,1.0,0.4,-0.0002276706896894254,0.005718677224535063,1.1289588690188923,1.0886590905103921
622,80.87999725341797,83.88999938964844,3.0100021362304688,1.0,0.7,0.002678477363353315,0.009202708468516691,1.1674254660395451,1.138276483815623
623,57.900001525878906,78.61000061035156,20.709999084472656,1.0,0.7,0.0021736800097967393,0.007842377424250082,1.0783776078912448,1.1382633138694127
624,73.56999969482422,81.4000015258789,7.8300018310546875,1.0,0.3,0.0020571371197519012,0.01712538206402586,1.130030778357219,1.2904814736206627
625,79.68000030517578,84.66999816894531,4.989997863769531,1.0,0.7,-0.0022729430377805464,-0.005165360706035474,1.0936496662317492,1.1827358240495234
626,72.02999877929688,74.23999786376953,2.2099990844726562,1.0,0.6,-0.006076045644363735,0.0013943191518638036,1.172815907474155,1.133293922882271
627,73.87000274658203,79.25,5.379997253417969,1.0,0.4,0.01809158486583812,0.012617982173107304,1.2024266759997275,1.2009318133430318
628,68.75,77.5199966430664,8.769996643066406,1.0,0.5,-0.0019056487251466448,0.002099631211018204,1.291292559548075,1.1085260610785235
629,78.75,81.94999694824219,3.1999969482421875,1.0,0.5,0.0043991610504756345,0.0028484546466343934,1.0994481730200778,1.1051131258976652
630,79.51000213623047,83.3499984741211,3.839996337890625,1.0,0.4,0.004340129834398886,-0.016196085437695695,1.1225286686352984,1.1744793744523299
631,80.19000244140625,84.26000213623047,4.069999694824219,1.0,0.3,0.0005523120093168041,0.0027303095874042223,1.139600026338625,1.164297412948528
632,75.51000213623047,78.68000030517578,3.1699981689453125,1.0,0.7,0.006870150072270895,0.007906185749407288,1.0730171075173685,1.104932408736176
633,71.79000091552734,75.29000091552734,3.5,1.0,0.6,0.006695945877902919,0.0021598306690592626,1.2426096872644827,1.135616934181457
634,80.4000015258789,82.33999633789062,1.9399948120117188,1.0,0.6,0.0055949019022198,0.0011979814701373465,1.3027098582029417,1.139105358706485
635,73.68000030517578,78.41000366210938,4.730003356933594,1.0,0.3,-0.00014812573041538102,0.005467078880733345,1.1390391404672817,1.0920645604253638
636,78.91999816894531,77.68000030517578,-1.2399978637695312,1.0,0.6,-0.002959103072114627,-0.0010665608794153767,1.095296978730711,1.161420736651868
637,80.56999969482422,84.04000091552734,3.470001220703125,1.0,0.6,0.01147963374736384,0.0140495819851126,1.1110990231846556,1.1799807667692441
638,78.56999969482422,83.4000015258789,4.8300018310546875,1.0,0.3,-0.00016161432104747878,0.031314471275516495,1.1540860126522259,1.1268155367540273
639,66.86000061035156,70.9800033569336,4.120002746582031,1.0,0.5,-0.005383034374085739,0.005138130827980191,1.2748992334760083,1.1604765466995404
640,78.93000030517578,80.5199966430664,1.589996337890625,1.0,0.7,0.007084578211209679,0.008375650776255223,1.1392518225721193,1.320658058563714
641,78.56999969482422,81.27999877929688,2.7099990844726562,1.0,0.4,-0.00651229938277553,0.006315381373870208,1.1406502345542477,1.10725007167239
642,75.95999908447266,80.16999816894531,4.209999084472656,1.0,0.5,-0.007778253924908831,0.0033319416594022487,1.3090820211961967,1.112218482997903
643,72.20999908447266,81.45999908447266,9.25,1.0,0.4,0.011053493421920723,-9.744214140432542e-05,1.1174685732376288,1.0717258744915625
644,73.12000274658203,76.7300033569336,3.6100006103515625,1.0,0.6,-0.0027028095741078472,0.0028017066596229246,1.1624843147230406,1.1008557672748593
645,71.83999633789062,80.19000244140625,8.350006103515625,1.0,0.5,-0.0007543934187940946,0.013278988785419993,1.1944504806424097,1.1417853634046733
646,74.44000244140625,80.41999816894531,5.9799957275390625,1.0,0.5,0.001996878000556064,0.00958591026479323,1.0911461871170578,1.163369410810175
647,80.3499984741211,83.80000305175781,3.4500045776367188,1.0,0.4,0.0006846522566411475,-0.005076470809401889,1.0774578289527283,1.1078647616279884
648,80.12999725341797,83.0,2.8700027465820312,1.0,0.6,-0.0037896941123594196,0.0007711286055744297,1.116948996060879,1.118516701434192
649,76.45999908447266,81.62999725341797,5.1699981689453125,1.0,0.5,-0.001100996818730819,0.0005901141427857279,1.2122153719061923,1.116368085164557
650,80.5,83.98999786376953,3.4899978637695312,1.0,0.9,0.010581273696868196,-0.0003497547430419022,1.040539120585139,1.1437661845820535
651,80.36000061035156,84.06999969482422,3.7099990844726562,1.0,0.4,0.0036308298448088495,0.006988995785714933,1.087167760938727,1.0597233038970852
652,77.98999786376953,83.31999969482422,5.3300018310546875,1.0,0.6,0.010540653443075022,-0.005468607876207166,1.0755293361062537,1.1072462134937384
653,73.97000122070312,80.33999633789062,6.3699951171875,1.0,0.3,0.002752400268931923,0.008560103524863513,1.1094232843910552,1.17418357720038
654,80.06999969482422,84.94999694824219,4.879997253417969,1.0,0.5,0.0016014579271324005,0.007212781934957448,1.1934689318789866,1.1319925877950179
655,81.22000122070312,84.2300033569336,3.0100021362304688,1.0,0.2,0.009637114580451783,0.0018533191907079364,1.1113359431395442,1.0691962026719417
656,73.4800033569336,77.05000305175781,3.5699996948242188,1.0,0.6,0.000833219098508708,-0.001662070514609739,1.1650153106206609,1.113458229557094
657,81.05000305175781,84.3499984741211,3.2999954223632812,1.0,0.3,0.00659292098524017,0.0007056020820143041,1.1189978274761894,1.2059204228625633
658,78.62000274658203,83.2300033569336,4.6100006103515625,1.0,0.4,0.0031230800972467487,0.008356330443107345,1.0975640981956267,1.0962755347689452
659,77.63999938964844,76.0199966430664,-1.6200027465820312,1.0,0.3,0.004559673362123778,0.007471148103284707,1.126455427047461,1.1314204943907058
660,70.6500015258789,72.69999694824219,2.0499954223632812,1.0,0.5,-0.0051295314860194995,0.005489181043259307,1.2740096503065854,1.2203959267304625
661,78.02999877929688,77.72000122070312,-0.30999755859375,1.0,0.8,0.005407312199653678,0.0014441790143143098,1.0993533192744256,1.1544591209936523
662,69.56999969482422,78.68000030517578,9.110000610351562,1.0,0.7,-0.006857996947512094,0.002475951834446377,1.1598877557196876,1.163260783545411
663,77.1500015258789,83.0999984741211,5.9499969482421875,1.0,0.4,-0.0015967941576924612,-0.001575605105395888,1.1319572039191703,1.2295565228748437
664,81.2300033569336,85.33000183105469,4.099998474121094,1.0,0.2,0.0017506900372634823,0.0022638443078036407,1.0864076965754932,1.0535646580027858
665,79.77999877929688,82.95999908447266,3.1800003051757812,1.0,0.5,0.002204692831881529,0.0037064453884099145,1.10389125846682,1.0808744456986281
666,81.30999755859375,84.25,2.94000244140625,1.0,0.6,0.004152348060028455,0.008729804285622604,1.14831844523499,1.1368330275488332
667,77.51000213623047,83.0999984741211,5.589996337890625,1.0,0.4,0.006869658669654128,-0.006178946081314902,1.0996828757797212,1.0998929964787862
668,76.79000091552734,82.51000213623047,5.720001220703125,1.0,0.6,0.0024443295354356857,0.0067091003964544005,1.1648125218002034,1.1033689788288465
669,81.9000015258789,86.13999938964844,4.239997863769531,1.0,0.6,0.0009216963777844484,0.002204000899337801,1.0676413052450933,1.075799071718138
670,69.06999969482422,73.62999725341797,4.55999755859375,1.0,0.7,0.004876552883812153,0.00538121299143612,1.1028066633951505,1.2094204047187118
671,70.3499984741211,81.5199966430664,11.169998168945312,1.0,0.5,0.0012569787488840999,0.0015259176481110357,1.1115885241212888,1.1553076052301274
672,71.75,77.26000213623047,5.510002136230469,1.0,0.3,-0.00804042060854602,0.004892088337616033,1.2129964312013524,1.1849812322460909
673,79.23999786376953,84.66000366210938,5.420005798339844,1.0,0.2,0.002344359474996343,0.009635233209093881,1.0934172890532352,1.118522821829346
674,75.16000366210938,82.47000122070312,7.30999755859375,1.0,0.5,0.001344668470843536,-0.008122886398683311,1.152296125222204,1.1911835409683857
675,80.08999633789062,81.76000213623047,1.6700057983398438,1.0,0.6,0.009810122041059762,-0.0032467924180694632,1.1323491932636691,1.123070437479542
676,78.2699966430664,82.06999969482422,3.8000030517578125,1.0,0.3,0.008336094212479073,0.009810103598292524,1.1250344585322811,1.0844372053210811
677,73.66999816894531,81.58999633789062,7.9199981689453125,1.0,0.9,-0.004686293807386197,0.005719622954655676,1.051183863415246,1.145577166722112
678,79.29000091552734,81.22000122070312,1.9300003051757812,1.0,0.5,0.0027910432160862526,-0.008122562837771564,1.1165719374043674,1.1226547139706013
679,68.91000366210938,68.16000366210938,-0.75,1.0,0.4,0.008405502783361172,0.0068510719147928155,1.102030711398238,1.0962981694949692
680,71.5,76.69000244140625,5.19000244140625,1.0,0.8,-0.028416841619800542,0.0007635326378303273,1.5342095658484647,1.225375077895351
681,72.61000061035156,76.52999877929688,3.9199981689453125,1.0,0.4,0.010800315422092713,0.0046011643620427955,1.128169669666897,1.1185983907123092
682,78.2300033569336,82.47000122070312,4.239997863769531,1.0,0.5,-0.00024343329635036684,0.001568141331322024,1.1363581647398993,1.1357022850084646
683,79.52999877929688,84.95999908447266,5.430000305175781,1.0,0.2,0.003735931828494091,0.0015493013632122436,1.0580604180517823,1.060119640928089
684,77.80000305175781,83.33999633789062,5.5399932861328125,1.0,0.8,-0.00080537523754529,0.005645832820942213,1.1380472087869877,1.0707466030800201
685,69.30000305175781,53.720001220703125,-15.580001831054688,1.0,0.3,-0.0022692111557971752,-0.007308875101465131,1.6398834378679692,1.198941423358916
686,78.02999877929688,75.91999816894531,-2.1100006103515625,1.0,0.6,0.013572215926706677,0.009529452406444578,1.488835351903839,1.4332723846606523
687,76.5,78.9800033569336,2.4800033569335938,1.0,0.4,0.0002641888997952175,-0.007504307218842606,1.1583496661623551,1.2467713995621215
688,79.4800033569336,81.33000183105469,1.8499984741210938,1.0,0.6,0.010255299908135396,-0.0015597165838980404,1.1674863782454348,1.1714230449290846
689,78.66000366210938,79.66000366210938,1.0,1.0,0.6,0.010258184279036362,0.0020649069996622,1.1178020680921077,1.1162436086109724
690,76.31999969482422,78.0,1.6800003051757812,1.0,0.2,0.0005328073353967655,-0.002416587587083471,1.1725456424659737,1.1591149190827335
691,73.04000091552734,76.80000305175781,3.7600021362304688,1.0,0.7,0.02106640581837887,-0.007106737188451948,1.1551954444790227,1.2004060784928057
692,60.779998779296875,67.37999725341797,6.599998474121094,1.0,0.4,0.006251613248754561,0.0026885735752338303,1.1335668447169762,1.2006006319757518
693,78.04000091552734,82.54000091552734,4.5,1.0,0.5,0.006257218335672982,0.0020272587650726343,1.217661553621716,1.1942805020771226
694,75.3499984741211,82.30000305175781,6.950004577636719,1.0,0.7,0.0015347478293394883,0.0055627115352057084,1.0779497245042384,1.127414783471218
695,78.70999908447266,82.76000213623047,4.0500030517578125,1.0,0.9,0.018884029072089,-0.003947096504649266,1.124993250494551,1.1742055989919478
696,79.62000274658203,83.51000213623047,3.8899993896484375,1.0,0.2,0.007458485422312974,0.008765424298810411,1.1363374242692024,1.066245928598878
697,73.20999908447266,79.48999786376953,6.279998779296875,1.0,0.4,0.003274655456553375,-0.007980407386517209,1.0987918120762672,1.3176733474520843
698,80.23999786376953,85.25,5.010002136230469,1.0,0.6,0.0015720980572469195,0.013766869057359134,1.0663688208720545,1.11743713054352
699,74.87000274658203,82.02999877929688,7.159996032714844,1.0,0.4,0.0032305405569783563,-0.0009321040589552902,1.0910461594169314,1.1697167406637707
700,77.36000061035156,85.55999755859375,8.199996948242188,1.0,0.2,0.0009107603759018329,0.009916437922565809,1.1634708236734503,1.0777272496876977
701,68.58999633789062,85.23999786376953,16.650001525878906,1.0,0.7,-0.005196860699105753,0.003772888340811402,1.1257194027316164,1.4569896546640408
702,71.11000061035156,77.33999633789062,6.2299957275390625,1.0,0.6,-0.007347788102880749,0.0038287127081211066,1.1627070646984823,1.1108527500700893
703,65.66000366210938,80.31999969482422,14.659996032714844,1.0,0.6,0.004313668958510045,0.0026357298671290537,1.2606364122410376,1.1241772899053857
704,78.80000305175781,86.08999633789062,7.2899932861328125,1.0,0.3,0.008840053469758361,-0.007661259114016707,1.1044954296058351,1.3220230874912893
705,80.54000091552734,84.98999786376953,4.4499969482421875,1.0,0.7,0.00637000250111631,-0.0005915421030442732,1.1258885564803152,1.1248490883448612
706,81.54000091552734,86.06999969482422,4.529998779296875,1.0,0.7,0.009219599501060065,0.005487790917455914,1.1584176408964482,1.0542460939072278
707,81.93000030517578,85.55000305175781,3.6200027465820312,1.0,0.4,-0.003941743447803579,0.007676760146970742,1.126501615835774,1.0631966249361828
708,80.88999938964844,84.56999969482422,3.6800003051757812,1.0,0.6,0.0020424096519692124,0.006900963521569204,1.0745017065756033,1.1270640875092317
709,79.81999969482422,80.86000061035156,1.0400009155273438,1.0,0.1,-0.002548588477921918,-0.002989812207146676,1.1552769960193419,1.3219787255766169
710,81.73999786376953,85.69000244140625,3.9500045776367188,1.0,0.7,0.004539473069702732,0.007721318601079407,1.105659219872592,1.080723593754273
711,81.02999877929688,83.7300033569336,2.7000045776367188,1.0,0.6,0.010558648964599491,0.00039849315516486244,1.0563904079837079,1.1440314707648889
712,75.05000305175781,81.05000305175781,6.0,1.0,0.5,0.004899350339568245,0.0046717930670031795,1.1976538185808927,1.0911260711136628
713,74.55000305175781,81.23999786376953,6.689994812011719,1.0,0.7,0.005905191872439357,-0.01054852190430754,1.0848394686431424,1.1844998158233424
714,77.61000061035156,81.22000122070312,3.6100006103515625,1.0,0.4,0.0006780673384409155,0.01046193446597214,1.0988348472632494,1.1896740728659652
715,76.33000183105469,82.44000244140625,6.1100006103515625,1.0,0.7,0.01223438660869107,0.012065654741901776,1.1987548814240379,1.1398234613752116
716,79.05999755859375,84.18000030517578,5.120002746582031,1.0,0.5,0.0039822479394018276,0.003353173331682657,1.1161087608885982,1.1382660680680665
717,77.18000030517578,73.2300033569336,-3.9499969482421875,1.0,0.5,0.009007258530137808,0.0031287648594988835,1.4235561096342726,1.1298228943491273
718,71.87999725341797,83.45999908447266,11.580001831054688,1.0,0.2,-0.009307035646380538,-0.002677797273415274,1.2217663609262157,1.096419874627656
719,80.08000183105469,84.88999938964844,4.80999755859375,1.0,0.6,0.001397417777784139,0.007604761154190183,1.1091839470938039,1.0883129941130152
720,80.01000213623047,83.45999908447266,3.4499969482421875,1.0,0.2,0.0018043856555297168,0.013766143794122021,1.1164693871071094,1.0777514272219801
721,75.95999908447266,82.63999938964844,6.680000305175781,1.0,0.7,-0.0006163689071149232,0.005095001592509479,1.1602046579015708,1.1338225417312178
722,72.69000244140625,76.18000030517578,3.4899978637695312,1.0,0.5,0.009125280675361853,-0.0015789927874032498,1.1695723905827333,1.1125059410307216
723,79.12000274658203,82.69999694824219,3.5799942016601562,1.0,0.4,-0.003460314331741654,-0.0038440162748021086,1.1634485257805407,1.1734390532011403
724,78.16000366210938,81.08000183105469,2.9199981689453125,1.0,0.6,-0.002794619320042235,-0.005480039419067432,1.1367980120741321,1.1923894870847576
725,76.22000122070312,83.16999816894531,6.9499969482421875,1.0,0.3,0.00822519051243319,-0.0005281867568467132,1.1725484473410694,1.1537576795266593
726,73.8499984741211,81.94999694824219,8.099998474121094,1.0,0.8,-0.01521581904651775,0.0036225562911739134,1.1420178485348678,1.1027739215242107
727,81.0999984741211,85.63999938964844,4.540000915527344,1.0,0.2,-0.0011918962358603543,0.002029861244023951,1.0931407628011116,1.2343170050574321
728,81.2699966430664,84.12000274658203,2.850006103515625,1.0,0.4,0.00143798147122068,0.013143385041170562,1.0960577725468412,1.1237431618443683
729,79.08999633789062,82.88999938964844,3.8000030517578125,1.0,0.5,0.003657044265296784,6.728609266844019e-05,1.2736387927881812,1.1269848209403186
730,73.76000213623047,84.7300033569336,10.970001220703125,1.0,0.5,-0.01282487146806228,0.007770529421907464,1.2678941997610698,1.11850267982489
731,73.58999633789062,81.69999694824219,8.110000610351562,1.0,0.4,0.00046167380614395623,0.011294138758594183,1.162400689575529,1.138587926194287
732,76.30999755859375,80.9800033569336,4.670005798339844,1.0,0.5,0.015157316553042218,-0.009196425400154423,1.1219341673144128,1.1821400574920244
733,63.84000015258789,67.11000061035156,3.270000457763672,1.0,0.4,0.008048532480956818,-0.010384568891815188,1.224864913460688,1.2878131943382891
734,77.87999725341797,78.05000305175781,0.17000579833984375,1.0,0.5,-0.002570438600032478,-0.013570955002575524,1.3674685504551742,1.3572636634303765
735,71.12000274658203,78.26000213623047,7.1399993896484375,1.0,0.5,0.01871398208177632,0.015596309027297564,1.2210441919379618,1.3107278422051656
736,73.55999755859375,79.48999786376953,5.930000305175781,1.0,0.7,-0.0006967751793857955,-0.004991356852995733,1.1807241385203644,1.101551561036406
737,78.05000305175781,82.7300033569336,4.680000305175781,1.0,0.5,0.00025521037810327863,0.0047711891960976185,1.1093265197248412,1.1451982095197502
738,72.37000274658203,82.98999786376953,10.6199951171875,1.0,0.8,0.02289815996523448,0.009998917198382109,1.1055038205634529,1.1577824245726915
739,80.73999786376953,85.66000366210938,4.920005798339844,1.0,0.3,0.0013999979492672482,0.008122570404648156,1.119444111445544,1.1404449098425944
740,55.959999084472656,70.58999633789062,14.629997253417969,1.0,0.4,-0.0005717127406216727,-0.004728908932177317,1.1040711333434048,1.167049410720568
741,69.72000122070312,78.5999984741211,8.879997253417969,1.0,0.6,-0.011358707346586294,-0.0016648527993336458,1.2055060770622132,1.1384154905764081
742,66.3499984741211,70.9000015258789,4.5500030517578125,1.0,0.4,0.0006550271881035958,0.006750647337490284,1.2990573258876954,1.10989121749468
743,71.9800033569336,77.08999633789062,5.109992980957031,1.0,0.5,0.01023035578211263,-0.0015322747013398921,1.2340945898969378,1.193385431487225
744,81.45999908447266,85.52999877929688,4.069999694824219,1.0,0.2,-0.0008426334448778602,0.008926885832212319,1.1001379614804243,1.1461893988844354
745,80.3499984741211,84.75,4.400001525878906,1.0,0.6,0.006300172939720498,0.004367620279573939,1.234440580673719,1.1117292318975693
746,77.70999908447266,79.41999816894531,1.7099990844726562,1.0,0.8,-0.011889157956957375,0.02023202094604731,1.2069989745579104,1.1988808996674034
747,79.01000213623047,84.2699966430664,5.2599945068359375,1.0,0.6,0.014070241249746027,-0.0057101513801018,1.1243241801111628,1.0873360648238812
748,78.23999786376953,83.27999877929688,5.040000915527344,1.0,0.5,-0.006971664935157093,0.011921299790868756,1.1812250617970967,1.2849352263693832
749,78.69999694824219,83.94000244140625,5.2400054931640625,1.0,0.5,-0.00399809930418431,0.00016177241092672697,1.1688536270715868,1.1574852621598446
750,79.70999908447266,85.72000122070312,6.010002136230469,1.0,0.5,7.65066934480237e-05,0.00015390961434299147,1.1380823157581743,1.0711981453141701
751,80.87999725341797,85.0,4.120002746582031,1.0,0.3,0.005208692043458439,0.0016684786917945478,1.0794530033391643,1.129012460112619
752,78.0999984741211,77.31999969482422,-0.779998779296875,1.0,0.3,0.00967716350103033,0.013202552211062743,1.1143490782567622,1.1097749563155306
753,80.91000366210938,84.93000030517578,4.019996643066406,1.0,0.8,-0.000982174185592169,-0.004779197500292975,1.1012514781930363,1.1318209151978174
754,77.98999786376953,81.45999908447266,3.470001220703125,1.0,0.3,0.002546922127194115,0.01044851963768313,1.1628039565993424,1.0717589361625717
755,81.33999633789062,83.18000030517578,1.8400039672851562,1.0,0.6,0.009088665058640344,0.016555969706372436,1.204550400501348,1.1696831704916297
756,81.8499984741211,85.54000091552734,3.69000244140625,1.0,0.2,-0.0034881412494146558,-0.003692174824449029,1.1320582834168782,1.0884536204155995
757,80.30000305175781,83.93000030517578,3.6299972534179688,1.0,0.5,0.0014225942007339985,0.0031487741453022472,1.1243056224423837,1.094947914397979
758,77.44000244140625,83.0,5.55999755859375,1.0,0.7,0.005072233798316383,0.0056053639880852555,1.1038248265475419,1.158669382386737
759,73.87999725341797,80.88999938964844,7.010002136230469,1.0,0.5,0.004853278868920506,0.0009875585543426808,1.0979683706530765,1.2903862553871377
760,79.31999969482422,83.5199966430664,4.1999969482421875,1.0,0.5,0.004299676229132866,-0.0016695665998229781,1.1025865168180597,1.1641356784828356
761,79.9800033569336,84.63999938964844,4.659996032714844,1.0,0.3,0.003734857394605269,0.002573797449110708,1.143616473664245,1.3601204981778396
762,79.55999755859375,82.48999786376953,2.9300003051757812,1.0,0.5,-0.0009929007353052513,-0.010488862798751778,1.1052218803527718,1.1534422257260364
763,79.02999877929688,84.80999755859375,5.779998779296875,1.0,0.6,0.02127891252448058,-0.004688435992176679,1.3462751576482668,1.1894852187178169
764,75.01000213623047,84.1500015258789,9.139999389648438,1.0,0.5,0.007369891038496561,-0.0012740690914626498,1.1406280418109183,1.1043798095662931
765,81.51000213623047,85.2300033569336,3.720001220703125,1.0,0.4,0.003954126131095238,-0.0032571618612488645,1.1054124973858508,1.089961104380808
766,79.54000091552734,83.37999725341797,3.839996337890625,1.0,0.5,-0.0020634353005752606,0.000982003278393425,1.1381358876326346,1.1303518309727347
767,78.5999984741211,84.91000366210938,6.310005187988281,1.0,0.5,-0.0034323042136677625,0.0006043871072427291,1.1837079960339518,1.1845505457237988
768,73.98999786376953,80.08000183105469,6.090003967285156,1.0,0.6,-0.0017057140904227568,0.006894367459642117,1.1206056176073178,1.099515814074411
769,81.23999786376953,81.87999725341797,0.6399993896484375,1.0,0.7,0.00517834952067753,-0.001313271028817785,1.0728208171670237,1.218211957051507
770,82.04000091552734,85.19999694824219,3.1599960327148438,1.0,0.4,0.005196501133583317,-0.006328380201500613,1.111158177343205,1.1821363691245599
771,80.77999877929688,83.66000366210938,2.8800048828125,1.0,0.5,0.0073019162179313495,0.005732412897739345,1.1234186703014986,1.1133203646209782
772,80.05999755859375,78.58999633789062,-1.470001220703125,1.0,0.8,-0.010764729252643067,0.001998790554909286,1.3073140958242018,1.1100929930746886
773,79.58000183105469,75.16000366210938,-4.4199981689453125,1.0,0.5,0.005448100981714404,0.008833962470485695,1.1765044581210788,1.1569616940074432
774,77.12999725341797,82.5199966430664,5.3899993896484375,1.0,0.3,-0.0001605200638566632,0.002581756074549781,1.1019343719145394,1.0642146534385377
775,76.97000122070312,81.47000122070312,4.5,1.0,0.7,0.007617311033746206,0.009853220232265208,1.2662016700935579,1.1708386638040693
776,76.94000244140625,77.98999786376953,1.0499954223632812,1.0,0.5,-0.0001341780889703605,-0.03343236205728971,1.1216861356267172,1.2761723724111924
777,82.20999908447266,86.37999725341797,4.1699981689453125,1.0,0.6,0.00407908721970948,0.003964375089582612,1.2514106664500306,1.233583147597975
