round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates
186,TargetedFedPhoenix,1,0.25,20,73.48999786376953,11.33189190000121,"[1, 26, 23, 59, 22, 57, 27, 60, 18, 69]","[18700556, 18701553, 18702550, 18703547, 18704544, 18705541, 18706538, 18707535, 18708532, 18709529]",68aad30480e31fb17d21c60adf104e1e352e4877f201d0f8fa18bffa5ea5f15c,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,11.666666666666666,2112800,True,0
187,TargetedFedPhoenix,1,0.25,20,68.25,9.721859600002063,"[34, 87, 43, 64, 27, 92, 78, 55, 68, 7]","[18800559, 18801556, 18802553, 18803550, 18804547, 18805544, 18806541, 18807538, 18808535, 18809532]",96fd76644f3a82587144d227a41ee916b693be70d7ea3443068d112f84595207,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,6.4,2112800,True,0
188,TargetedFedPhoenix,1,0.25,20,75.0999984741211,12.988609199994244,"[67, 20, 34, 69, 85, 14, 86, 81, 36, 76]","[18900562, 18901559, 18902556, 18903553, 18904550, 18905547, 18906544, 18907541, 18908538, 18909535]",c3ce10bf8feab703facd0e3906de868636c43c61515b6ad9b990fca54502681c,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,6.0,2112800,True,0
189,TargetedFedPhoenix,1,0.25,20,67.18000030517578,14.208864100000937,"[57, 7, 53, 49, 74, 65, 76, 29, 78, 80]","[19000565, 19001562, 19002559, 19003556, 19004553, 19005550, 19006547, 19007544, 19008541, 19009538]",65df5e26cfcf8cb384d260da0ce2c7deb15007465e797e7212dc2fb667404b0f,10,9,9,9,0,1,0,0,640,135,505,0.2109375,0,0.0,135,5.888888888888889,2112800,True,0
190,TargetedFedPhoenix,1,0.25,20,68.66999816894531,10.548975400000927,"[71, 25, 7, 77, 39, 51, 87, 5, 45, 11]","[19100568, 19101565, 19102562, 19103559, 19104556, 19105553, 19106550, 19107547, 19108544, 19109541]",a6951c92f6d5e25c1568365e1344a81b12084e09687905736023a590c5025c11,10,8,8,8,0,2,0,0,640,120,520,0.1875,4,0.03333333333333333,116,6.25,2112800,True,0
191,TargetedFedPhoenix,1,0.25,20,63.310001373291016,12.124338499997975,"[60, 21, 34, 0, 98, 92, 44, 65, 66, 3]","[19200571, 19201568, 19202565, 19203562, 19204559, 19205556, 19206553, 19207550, 19208547, 19209544]",ff38861bac0eceb1b9c5f5f81f4b17013090f9f018762384fe31a1ccd2878290,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,8.0,2112800,True,0
192,TargetedFedPhoenix,1,0.25,20,70.72000122070312,11.816622400001506,"[36, 59, 66, 20, 0, 16, 86, 71, 90, 56]","[19300574, 19301571, 19302568, 19303565, 19304562, 19305559, 19306556, 19307553, 19308550, 19309547]",8b9af2ed75f78554967cd2dd733c31c922722b12d5553f068aacc9714d626ea9,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,5.0,2112800,True,0
193,TargetedFedPhoenix,1,0.25,20,75.0999984741211,9.674867499998072,"[19, 22, 51, 45, 91, 26, 14, 83, 15, 67]","[19400577, 19401574, 19402571, 19403568, 19404565, 19405562, 19406559, 19407556, 19408553, 19409550]",f29af9468dd78daebf796ddbd4e0d9ca981b0ef7de33b53fa01d7dd3268dadf2,10,7,7,7,0,3,0,0,640,105,535,0.1640625,0,0.0,105,5.714285714285714,2112800,True,0
194,TargetedFedPhoenix,1,0.25,20,72.7699966430664,12.17231080000056,"[62, 14, 3, 92, 78, 33, 89, 48, 70, 31]","[19500580, 19501577, 19502574, 19503571, 19504568, 19505565, 19506562, 19507559, 19508556, 19509553]",ab44dffb1915e75b9cccbf7a0ad97190f061d8a77c63647322294f506e809ee1,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,10.666666666666666,2112800,True,0
195,TargetedFedPhoenix,1,0.25,20,73.08000183105469,10.784412399996654,"[37, 10, 88, 63, 53, 68, 2, 52, 26, 59]","[19600583, 19601580, 19602577, 19603574, 19604571, 19605568, 19606565, 19607562, 19608559, 19609556]",185c2d368e77986257bf3525c63871b06e681c975ac4ccfd6f36769ed95fc15b,10,9,9,9,0,1,0,0,640,135,505,0.2109375,0,0.0,135,8.88888888888889,2112800,True,0
196,TargetedFedPhoenix,1,0.25,20,76.56999969482422,12.45642940000107,"[59, 71, 85, 49, 20, 10, 3, 86, 88, 33]","[19700586, 19701583, 19702580, 19703577, 19704574, 19705571, 19706568, 19707565, 19708562, 19709559]",8efafc009ddcaeefc1c0cc5817e53a611d50a2cb7f0dc7aa0868564d50c91e12,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,3.4,2112800,True,0
197,TargetedFedPhoenix,1,0.25,20,64.55999755859375,9.168899099997361,"[9, 0, 18, 66, 44, 17, 92, 95, 64, 96]","[19800589, 19801586, 19802583, 19803580, 19804577, 19805574, 19806571, 19807568, 19808565, 19809562]",59ff8b9bc96ae1fce1235676069ec5a83437347f2edac184eefd141076f9df45,10,7,7,7,0,3,0,0,640,105,535,0.1640625,1,0.009523809523809525,104,7.428571428571429,2112800,True,0
198,TargetedFedPhoenix,1,0.25,20,70.0999984741211,12.625955800001975,"[70, 58, 24, 57, 32, 19, 43, 65, 5, 88]","[19900592, 19901589, 19902586, 19903583, 19904580, 19905577, 19906574, 19907571, 19908568, 19909565]",6113c5a422cd74599a8c7771ff681189c1ec9a97864c50c20ead97ef699438c2,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,9.0,2112800,True,0
199,TargetedFedPhoenix,1,0.25,20,66.12000274658203,9.409327100001974,"[61, 75, 68, 2, 6, 26, 1, 56, 78, 74]","[20000595, 20001592, 20002589, 20003586, 20004583, 20005580, 20006577, 20007574, 20008571, 20009568]",5a7fd26f53b96afddb08f2be539a24c75a62645757abb90d4e09809c57e6c639,10,8,8,8,0,2,0,0,640,120,520,0.1875,1,0.008333333333333333,119,8.25,2112800,True,0
200,TargetedFedPhoenix,1,0.25,20,63.56999969482422,8.552773900009925,"[8, 57, 22, 90, 46, 9, 56, 99, 89, 4]","[20100598, 20101595, 20102592, 20103589, 20104586, 20105583, 20106580, 20107577, 20108574, 20109571]",c68f87c1ec2d261a9d5535cae94ba0831cb290eeef784443c9df9a06296b5e1a,10,8,8,8,0,2,0,0,640,120,520,0.1875,3,0.025,117,7.75,2112800,True,0
201,TargetedFedPhoenix,1,0.25,20,71.66000366210938,9.816446600001655,"[83, 41, 69, 7, 63, 51, 78, 89, 43, 81]","[20200601, 20201598, 20202595, 20203592, 20204589, 20205586, 20206583, 20207580, 20208577, 20209574]",875a02262cfbd6356f1bc730b243af3e8da86660b5a31a42605858e15af56e6b,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,8.3,2112800,True,0
202,TargetedFedPhoenix,1,0.25,20,72.4800033569336,9.185952100000577,"[74, 76, 14, 98, 73, 37, 94, 68, 39, 11]","[20300604, 20301601, 20302598, 20303595, 20304592, 20305589, 20306586, 20307583, 20308580, 20309577]",f9c88f6a471ef7ccf5337f9f6063535b16eeb9da6fac44b0dd4fdcb9da93cb9b,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,9.88888888888889,2112800,True,0
203,TargetedFedPhoenix,1,0.25,20,63.599998474121094,8.1004721000063,"[38, 78, 17, 56, 90, 34, 42, 0, 1, 12]","[20400607, 20401604, 20402601, 20403598, 20404595, 20405592, 20406589, 20407586, 20408583, 20409580]",d877cb6c04c77b06dae801b0b44df7a90dc5bd775297e9c4930df114df7d95f0,10,8,8,8,0,2,0,0,640,120,520,0.1875,1,0.008333333333333333,119,7.0,2112800,True,0
204,TargetedFedPhoenix,1,0.25,20,73.41999816894531,10.35306419999688,"[45, 36, 95, 8, 99, 75, 93, 4, 24, 58]","[20500610, 20501607, 20502604, 20503601, 20504598, 20505595, 20506592, 20507589, 20508586, 20509583]",3bf37f96b7fd13d538259edd3d20bac33e264a46c75479377694bb1f0736300d,10,9,9,9,0,1,0,0,640,135,505,0.2109375,0,0.0,135,6.555555555555555,2112800,True,0
205,TargetedFedPhoenix,1,0.25,20,72.19999694824219,10.705988500005333,"[66, 46, 89, 23, 4, 97, 78, 26, 79, 52]","[20600613, 20601610, 20602607, 20603604, 20604601, 20605598, 20606595, 20607592, 20608589, 20609586]",ca263ab14eb0a38aadd74f2cf2d06db6b1260a78699c4ae80e07898743de87ba,10,8,8,8,0,2,0,0,640,120,520,0.1875,2,0.016666666666666666,118,6.875,2112800,True,0
206,TargetedFedPhoenix,1,0.25,20,76.22000122070312,11.902762400000938,"[71, 79, 23, 7, 97, 86, 72, 57, 70, 64]","[20700616, 20701613, 20702610, 20703607, 20704604, 20705601, 20706598, 20707595, 20708592, 20709589]",a8a3923e63a47bad61c9b9808599b293af0f3ebfde84b588b0492f62dfe989b3,10,9,9,9,0,1,0,0,640,135,505,0.2109375,4,0.02962962962962963,131,5.666666666666667,2112800,True,0
207,TargetedFedPhoenix,1,0.25,20,73.3499984741211,9.083205299990368,"[55, 14, 21, 43, 5, 30, 35, 15, 28, 34]","[20800619, 20801616, 20802613, 20803610, 20804607, 20805604, 20806601, 20807598, 20808595, 20809592]",a724b38043899106c89f5d14c820dd88d0109bf8888113de29a168d227a103bb,10,7,7,7,0,3,0,0,640,105,535,0.1640625,1,0.009523809523809525,104,10.571428571428571,2112800,True,0
208,TargetedFedPhoenix,1,0.25,20,74.08000183105469,8.961693100005505,"[54, 51, 22, 85, 73, 90, 4, 69, 75, 6]","[20900622, 20901619, 20902616, 20903613, 20904610, 20905607, 20906604, 20907601, 20908598, 20909595]",dfc3e2eb027eb45a0b408946dbb84a31853343a10ab1659d2fc42bcd8185f5b2,10,9,9,9,0,1,0,0,640,135,505,0.2109375,5,0.037037037037037035,130,6.777777777777778,2112800,True,0
209,TargetedFedPhoenix,1,0.25,20,69.05999755859375,9.748044599997229,"[78, 98, 48, 28, 76, 96, 97, 69, 66, 65]","[21000625, 21001622, 21002619, 21003616, 21004613, 21005610, 21006607, 21007604, 21008601, 21009598]",329cbb8c6360091d9017aa9aed9b0bb1bd3444fd32ad3bc2c3334ea4dd0e819d,10,10,10,10,0,0,0,0,640,150,490,0.234375,5,0.03333333333333333,145,6.6,2112800,True,0
210,TargetedFedPhoenix,1,0.25,20,75.73999786376953,8.94185629999265,"[52, 54, 70, 39, 89, 14, 77, 74, 15, 88]","[21100628, 21101625, 21102622, 21103619, 21104616, 21105613, 21106610, 21107607, 21108604, 21109601]",07c34225a3098806abf378d3c31f90b1f81471a53548db808e2c2c6e18c72440,10,10,10,10,0,0,0,0,640,150,490,0.234375,0,0.0,150,7.0,2112800,True,0
211,TargetedFedPhoenix,1,0.25,20,68.0199966430664,11.005146099996637,"[58, 12, 87, 84, 91, 62, 82, 57, 6, 21]","[21200631, 21201628, 21202625, 21203622, 21204619, 21205616, 21206613, 21207610, 21208607, 21209604]",87d8e88e13ab839ef362a8e64aa684e2aa01c5345a377be490c6130d15ae8180,10,7,7,7,0,3,0,0,640,105,535,0.1640625,0,0.0,105,8.857142857142858,2112800,True,0
212,TargetedFedPhoenix,1,0.25,20,77.12000274658203,10.291009099993971,"[59, 99, 54, 55, 14, 63, 7, 88, 91, 52]","[21300634, 21301631, 21302628, 21303625, 21304622, 21305619, 21306616, 21307613, 21308610, 21309607]",ee0442b29da835647326eb4890a3b769200457139e828845aef2429cbd1f072c,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,5.5,2112800,True,0
213,TargetedFedPhoenix,1,0.25,20,73.29000091552734,9.160590200001025,"[44, 73, 39, 28, 18, 92, 52, 79, 54, 77]","[21400637, 21401634, 21402631, 21403628, 21404625, 21405622, 21406619, 21407616, 21408613, 21409610]",9fdd070366ec18742afd8c778b2f1f8238b21fad34a72e9b74399e50ffd0f6aa,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,7.2,2112800,True,0
214,TargetedFedPhoenix,1,0.25,20,74.25,8.995723200001521,"[59, 70, 54, 27, 89, 21, 42, 25, 60, 49]","[21500640, 21501637, 21502634, 21503631, 21504628, 21505625, 21506622, 21507619, 21508616, 21509613]",1c7fecd396c3d73d31bce882ff57db990797a8b02155641a7e9d0cb5c1f33a7e,10,7,7,7,0,3,0,0,640,105,535,0.1640625,2,0.01904761904761905,103,6.142857142857143,2112800,True,0
215,TargetedFedPhoenix,1,0.25,20,74.48999786376953,8.998176699999021,"[2, 56, 59, 80, 62, 19, 42, 33, 72, 35]","[21600643, 21601640, 21602637, 21603634, 21604631, 21605628, 21606625, 21607622, 21608619, 21609616]",6c8e462afe1d268da2277edd122f010fd2d8d50ce625ebee09f6ded4ce3295ed,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,9.666666666666666,2112800,True,0
216,TargetedFedPhoenix,1,0.25,20,71.75,9.15225929999724,"[53, 17, 11, 78, 66, 39, 94, 4, 47, 90]","[21700646, 21701643, 21702640, 21703637, 21704634, 21705631, 21706628, 21707625, 21708622, 21709619]",e1aff3ee5e68c255850d2e49fd49e57bea382539cbc0ce465dc72572b7499f82,10,8,8,8,0,2,0,0,640,120,520,0.1875,2,0.016666666666666666,118,9.25,2112800,True,0
217,TargetedFedPhoenix,1,0.25,20,66.4000015258789,7.598251999996137,"[48, 51, 34, 78, 92, 54, 96, 84, 88, 74]","[21800649, 21801646, 21802643, 21803640, 21804637, 21805634, 21806631, 21807628, 21808625, 21809622]",f0c8ab6b2337059321dfefec09f2634b4a7cd20145c1bcd982306e8827da13f7,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,6.1,2112800,True,0
218,TargetedFedPhoenix,1,0.25,20,78.26000213623047,9.442388900002697,"[15, 25, 50, 89, 72, 20, 85, 47, 1, 3]","[21900652, 21901649, 21902646, 21903643, 21904640, 21905637, 21906634, 21907631, 21908628, 21909625]",628ff97fd7525c0879f075d603f11b46dcae028c83707f3b4cb9101a0111463b,10,7,7,7,0,3,0,0,640,105,535,0.1640625,1,0.009523809523809525,104,6.571428571428571,2112800,True,0
219,TargetedFedPhoenix,1,0.25,20,72.37000274658203,9.288641199993435,"[91, 39, 11, 12, 93, 64, 30, 79, 29, 49]","[22000655, 22001652, 22002649, 22003646, 22004643, 22005640, 22006637, 22007634, 22008631, 22009628]",4a3fa21306b994617f15fe15a12eccbf52871bd40b600dbefd7e1dbc49a2dc5c,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,8.0,2112800,True,0
220,TargetedFedPhoenix,1,0.25,20,67.91000366210938,10.145942499992088,"[21, 88, 95, 65, 60, 8, 46, 31, 63, 72]","[22100658, 22101655, 22102652, 22103649, 22104646, 22105643, 22106640, 22107637, 22108634, 22109631]",57441631ea43d6a54e8c3ace530d6c5a7fd7fc36c96662f56fc4736aca724de4,10,9,9,9,0,1,0,0,640,135,505,0.2109375,3,0.022222222222222223,132,9.222222222222221,2112800,True,0
221,TargetedFedPhoenix,1,0.25,20,72.79000091552734,9.552324399992358,"[96, 63, 58, 77, 95, 23, 61, 29, 91, 59]","[22200661, 22201658, 22202655, 22203652, 22204649, 22205646, 22206643, 22207640, 22208637, 22209634]",074835215d787a9b3f54a02e55663c37c7c7f167c202052361ef456664347138,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,5.444444444444445,2112800,True,0
222,TargetedFedPhoenix,1,0.25,20,69.36000061035156,9.032924800005276,"[8, 69, 44, 89, 49, 36, 77, 19, 92, 72]","[22300664, 22301661, 22302658, 22303655, 22304652, 22305649, 22306646, 22307643, 22308640, 22309637]",dbe80e32cbecdc2d5f4587817a82f76777dcbbe9fdc70bd67eed86959d29dddf,10,10,10,10,0,0,0,0,640,150,490,0.234375,4,0.02666666666666667,146,6.4,2112800,True,0
223,TargetedFedPhoenix,1,0.25,20,75.4800033569336,8.125454799999716,"[47, 49, 1, 80, 27, 9, 83, 72, 76, 92]","[22400667, 22401664, 22402661, 22403658, 22404655, 22405652, 22406649, 22407646, 22408643, 22409640]",c415d7adb28549c66dc6d79a0fdd55b323bbdb1ff46e0f85d05e029cae750215,10,8,8,8,0,2,0,0,640,120,520,0.1875,1,0.008333333333333333,119,5.5,2112800,True,0
224,TargetedFedPhoenix,1,0.25,20,76.33000183105469,10.074072300005355,"[10, 57, 54, 1, 80, 76, 56, 39, 14, 20]","[22500670, 22501667, 22502664, 22503661, 22504658, 22505655, 22506652, 22507649, 22508646, 22509643]",6682928ffd0bff934066a58cfc0c884ceb7df85841c4c0156ec8b7e41c906da1,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,6.111111111111111,2112800,True,0
225,TargetedFedPhoenix,1,0.25,20,75.33000183105469,10.13951230001112,"[6, 62, 31, 90, 3, 51, 24, 91, 23, 55]","[22600673, 22601670, 22602667, 22603664, 22604661, 22605658, 22606655, 22607652, 22608649, 22609646]",61d342a27a531904a87965a3f9cce81fdc2c6e695aa98d1997727926b75c3dd0,10,9,9,9,0,1,0,0,640,135,505,0.2109375,3,0.022222222222222223,132,8.222222222222221,2112800,True,0
226,TargetedFedPhoenix,1,0.25,20,68.87000274658203,9.81504610000411,"[98, 18, 78, 89, 27, 80, 33, 86, 88, 15]","[22700676, 22701673, 22702670, 22703667, 22704664, 22705661, 22706658, 22707655, 22708652, 22709649]",c42af0c1563372d2a7a8148091d2e7303cd0fa19daaae0f04341c136c0b8841c,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,9.3,2112800,True,0
227,TargetedFedPhoenix,1,0.25,20,73.16999816894531,10.5765750999999,"[85, 12, 59, 60, 73, 80, 0, 10, 23, 13]","[22800679, 22801676, 22802673, 22803670, 22804667, 22805664, 22806661, 22807658, 22808655, 22809652]",2c780cb2ab0c011df55f2e50ef104473f44cac9a10d0401c7f6bda8080ae5365,10,8,8,8,0,2,0,0,640,120,520,0.1875,3,0.025,117,6.25,2112800,True,0
228,TargetedFedPhoenix,1,0.25,20,69.38999938964844,8.266818400006741,"[35, 46, 54, 87, 84, 51, 27, 95, 21, 61]","[22900682, 22901679, 22902676, 22903673, 22904670, 22905667, 22906664, 22907661, 22908658, 22909655]",181ca2246faef2b09c3da20fa8d9b232951a95eb8cd909e2ee8ffaa2ed432371,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,8.0,2112800,True,0
229,TargetedFedPhoenix,1,0.25,20,70.56999969482422,7.798038599998108,"[64, 6, 96, 98, 27, 71, 18, 3, 1, 95]","[23000685, 23001682, 23002679, 23003676, 23004673, 23005670, 23006667, 23007664, 23008661, 23009658]",eb2207973d65c5a10f2440ce2b6774b2638fb66e00712d60ae8c86b0ad278829,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,4.333333333333333,2112800,True,0
230,TargetedFedPhoenix,1,0.25,20,78.08000183105469,8.955878499997198,"[88, 90, 96, 35, 69, 11, 60, 48, 23, 42]","[23100688, 23101685, 23102682, 23103679, 23104676, 23105673, 23106670, 23107667, 23108664, 23109661]",0e457337048249721661254c49b34bd4fcf601c2045877310fc56c4c8373281b,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,6.5,2112800,True,0
231,TargetedFedPhoenix,1,0.25,20,74.06999969482422,8.264635899991845,"[98, 88, 43, 57, 48, 99, 63, 53, 94, 55]","[23200691, 23201688, 23202685, 23203682, 23204679, 23205676, 23206673, 23207670, 23208667, 23209664]",a3bdf95c3d3759dfc5cc9f58016c41738955852ca8042f0e87855d4267473967,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,8.444444444444445,2112800,True,0
232,TargetedFedPhoenix,1,0.25,20,77.81999969482422,9.67682049999712,"[96, 75, 74, 76, 39, 80, 34, 12, 60, 20]","[23300694, 23301691, 23302688, 23303685, 23304682, 23305679, 23306676, 23307673, 23308670, 23309667]",47e7506c0e5dcc777b01806198336fea203791d70ad22143ac33062e6ebe8a6e,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,7.555555555555555,2112800,True,0
233,TargetedFedPhoenix,1,0.25,20,74.12999725341797,8.81938380000065,"[20, 47, 38, 59, 64, 82, 60, 45, 63, 85]","[23400697, 23401694, 23402691, 23403688, 23404685, 23405682, 23406679, 23407676, 23408673, 23409670]",f7830447bf8af8e27d8df80620b94ec8384e36d8b59615eb05f2028868230f7c,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,4,0.0380952380952381,101,4.285714285714286,2112800,True,0
234,TargetedFedPhoenix,1,0.25,20,66.66999816894531,8.556239900004584,"[32, 6, 51, 4, 8, 22, 72, 86, 55, 12]","[23500700, 23501697, 23502694, 23503691, 23504688, 23505685, 23506682, 23507679, 23508676, 23509673]",0fc38f9a035678696e4855b5aefdbc6ff927ee9e0d2ec366b43b011aa8f322bd,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,2,0.016666666666666666,118,8.125,2112800,True,0
235,TargetedFedPhoenix,1,0.25,20,65.33000183105469,9.138015400007134,"[45, 71, 84, 65, 61, 83, 87, 53, 77, 51]","[23600703, 23601700, 23602697, 23603694, 23604691, 23605688, 23606685, 23607682, 23608679, 23609676]",de635c28351b2f0067087c748df5e8e0b805ee8a89c6ab5833f275a1bb34adbc,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,3,0.02,147,7.4,2112800,True,0
236,TargetedFedPhoenix,1,0.25,20,78.2699966430664,9.136390300001949,"[13, 71, 56, 63, 49, 44, 85, 76, 50, 93]","[23700706, 23701703, 23702700, 23703697, 23704694, 23705691, 23706688, 23707685, 23708682, 23709679]",fda663191101401f47532628fa689418f8d03a475068c16bfede7ccd8fd240f2,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,1,0.006666666666666667,149,9.4,2112800,True,0
237,TargetedFedPhoenix,1,0.25,20,71.06999969482422,8.218993699993007,"[45, 52, 95, 68, 64, 15, 29, 54, 43, 93]","[23800709, 23801706, 23802703, 23803700, 23804697, 23805694, 23806691, 23807688, 23808685, 23809682]",9c5bfda300856effff552b315b57ed5e1a7a721f8116dfa1fe52a9d76e663c4d,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,2,0.016666666666666666,118,7.125,2112800,True,0
238,TargetedFedPhoenix,1,0.25,20,70.30999755859375,9.053653800001484,"[58, 70, 25, 56, 87, 27, 94, 1, 74, 44]","[23900712, 23901709, 23902706, 23903703, 23904700, 23905697, 23906694, 23907691, 23908688, 23909685]",31d15c2e53d75ca053f831a85ae859c4992c06bfc13928dff7d7de13152461c6,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,0,0.0,135,8.333333333333334,2112800,True,0
239,TargetedFedPhoenix,1,0.25,20,74.95999908447266,10.296719699996174,"[2, 7, 31, 45, 81, 62, 23, 97, 18, 27]","[24000715, 24001712, 24002709, 24003706, 24004703, 24005700, 24006697, 24007694, 24008691, 24009688]",6edce32aa02656fffe4faa97fc963150493cd2919671ead05f4e9d752b66bb60,10,6,6,6,0,4,0,0,620,90,530,0.14516129032258066,2,0.022222222222222223,88,8.333333333333334,2112800,True,0
240,TargetedFedPhoenix,1,0.25,20,66.41000366210938,9.77581989999453,"[25, 13, 40, 64, 52, 44, 22, 48, 3, 46]","[24100718, 24101715, 24102712, 24103709, 24104706, 24105703, 24106700, 24107697, 24108694, 24109691]",f24ca934a2bf773952f3591de935d6bf916537c66471f574e01e9bcfebd57f0c,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,5.777777777777778,2112800,True,0
241,TargetedFedPhoenix,1,0.25,20,74.04000091552734,7.946483499996248,"[84, 9, 72, 56, 13, 98, 21, 79, 71, 32]","[24200721, 24201718, 24202715, 24203712, 24204709, 24205706, 24206703, 24207700, 24208697, 24209694]",9c8dd836a54b8537c64458ce40607ecd7e0c036414f835d312b31f183d2fd987,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,7.777777777777778,2112800,True,0
242,TargetedFedPhoenix,1,0.25,20,76.13999938964844,10.610758200011333,"[32, 2, 36, 91, 58, 81, 87, 68, 25, 5]","[24300724, 24301721, 24302718, 24303715, 24304712, 24305709, 24306706, 24307703, 24308700, 24309697]",4184d37fa305e9a5f04e88f6188834fe762395a4a479f13357ecaaf4a72b17e8,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,4,0.02962962962962963,131,6.555555555555555,2112800,True,0
243,TargetedFedPhoenix,1,0.25,20,76.0999984741211,9.554355000000214,"[25, 41, 74, 21, 97, 69, 4, 17, 3, 88]","[24400727, 24401724, 24402721, 24403718, 24404715, 24405712, 24406709, 24407706, 24408703, 24409700]",9d774d5d600fbdcead49015801668ae567ae26de21958779724507f2db1236d4,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,6.125,2112800,True,0
244,TargetedFedPhoenix,1,0.25,20,73.52999877929688,10.260218700001133,"[80, 19, 97, 75, 60, 93, 78, 40, 32, 87]","[24500730, 24501727, 24502724, 24503721, 24504718, 24505715, 24506712, 24507709, 24508706, 24509703]",644a5998255fd0ddbcf83c01c2f90be2dbcae1e46a607aefeccb94d7a3fa0d78,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,7.666666666666667,2112800,True,0
245,TargetedFedPhoenix,1,0.25,20,74.86000061035156,9.24436379999679,"[70, 59, 68, 16, 36, 72, 71, 45, 91, 56]","[24600733, 24601730, 24602727, 24603724, 24604721, 24605718, 24606715, 24607712, 24608709, 24609706]",fefd6d513a4e209c0fb91f1f7356096824495d5f2e365a2c7c70a3a569eae5d5,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,5.111111111111111,2112800,True,0
246,TargetedFedPhoenix,1,0.25,20,74.88999938964844,7.912408399992273,"[83, 81, 9, 39, 2, 67, 66, 98, 80, 51]","[24700736, 24701733, 24702730, 24703727, 24704724, 24705721, 24706718, 24707715, 24708712, 24709709]",05c536f19e6ce8729a655d5065a69fec3e0d0b4704f0db38eec9144d1d679b67,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,3,0.025,117,7.0,2112800,True,0
247,TargetedFedPhoenix,1,0.25,20,55.7599983215332,7.481722800002899,"[43, 64, 42, 4, 78, 0, 39, 57, 37, 98]","[24800739, 24801736, 24802733, 24803730, 24804727, 24805724, 24806721, 24807718, 24808715, 24809712]",723e5172fb352a5358e3b1bde9f7fb58ccf36d6134c565d09f2242ad249d6fd5,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,0,0.0,135,8.777777777777779,2112800,True,0
248,TargetedFedPhoenix,1,0.25,20,71.20999908447266,10.827801999999792,"[11, 6, 16, 48, 14, 19, 68, 82, 94, 39]","[24900742, 24901739, 24902736, 24903733, 24904730, 24905727, 24906724, 24907721, 24908718, 24909715]",7546f8bb4c5561925fdc705565c0e2fe3a724601ebef29a3c95891077c758a72,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,8.444444444444445,2112800,True,0
