round,source_algorithm,test_accuracy,round_train_seconds,selected_clients,assignments,task_seeds,observer_history_bytes
151,FedAvg,63.939998626708984,8.409993499983102,"[40, 77, 95, 52, 25, 38, 46, 47, 93, 88]","[{""client_id"": 40, ""task_id"": 0}, {""client_id"": 77, ""task_id"": 1}, {""client_id"": 95, ""task_id"": 2}, {""client_id"": 52, ""task_id"": 3}, {""client_id"": 25, ""task_id"": 4}, {""client_id"": 38, ""task_id"": 5}, {""client_id"": 46, ""task_id"": 6}, {""client_id"": 47, ""task_id"": 7}, {""client_id"": 93, ""task_id"": 8}, {""client_id"": 88, ""task_id"": 9}]",[],4441359912
152,FedAvg,63.58000183105469,9.72746919997735,"[14, 22, 87, 6, 15, 36, 37, 44, 48, 38]","[{""client_id"": 14, ""task_id"": 0}, {""client_id"": 22, ""task_id"": 1}, {""client_id"": 87, ""task_id"": 2}, {""client_id"": 6, ""task_id"": 3}, {""client_id"": 15, ""task_id"": 4}, {""client_id"": 36, ""task_id"": 5}, {""client_id"": 37, ""task_id"": 6}, {""client_id"": 44, ""task_id"": 7}, {""client_id"": 48, ""task_id"": 8}, {""client_id"": 38, ""task_id"": 9}]",[],4441359912
153,FedAvg,71.70999908447266,9.455116499972064,"[14, 66, 74, 62, 49, 45, 18, 79, 15, 68]","[{""client_id"": 14, ""task_id"": 0}, {""client_id"": 66, ""task_id"": 1}, {""client_id"": 74, ""task_id"": 2}, {""client_id"": 62, ""task_id"": 3}, {""client_id"": 49, ""task_id"": 4}, {""client_id"": 45, ""task_id"": 5}, {""client_id"": 18, ""task_id"": 6}, {""client_id"": 79, ""task_id"": 7}, {""client_id"": 15, ""task_id"": 8}, {""client_id"": 68, ""task_id"": 9}]",[],4441359912
154,FedAvg,73.12000274658203,7.100712899991777,"[92, 32, 77, 87, 27, 13, 14, 47, 22, 73]","[{""client_id"": 92, ""task_id"": 0}, {""client_id"": 32, ""task_id"": 1}, {""client_id"": 77, ""task_id"": 2}, {""client_id"": 87, ""task_id"": 3}, {""client_id"": 27, ""task_id"": 4}, {""client_id"": 13, ""task_id"": 5}, {""client_id"": 14, ""task_id"": 6}, {""client_id"": 47, ""task_id"": 7}, {""client_id"": 22, ""task_id"": 8}, {""client_id"": 73, ""task_id"": 9}]",[],4441359912
155,FedAvg,70.76000213623047,8.840253500035033,"[60, 31, 44, 3, 84, 25, 98, 73, 52, 82]","[{""client_id"": 60, ""task_id"": 0}, {""client_id"": 31, ""task_id"": 1}, {""client_id"": 44, ""task_id"": 2}, {""client_id"": 3, ""task_id"": 3}, {""client_id"": 84, ""task_id"": 4}, {""client_id"": 25, ""task_id"": 5}, {""client_id"": 98, ""task_id"": 6}, {""client_id"": 73, ""task_id"": 7}, {""client_id"": 52, ""task_id"": 8}, {""client_id"": 82, ""task_id"": 9}]",[],4441359912
156,FedAvg,70.8499984741211,8.73127009999007,"[66, 38, 74, 49, 46, 45, 12, 0, 81, 23]","[{""client_id"": 66, ""task_id"": 0}, {""client_id"": 38, ""task_id"": 1}, {""client_id"": 74, ""task_id"": 2}, {""client_id"": 49, ""task_id"": 3}, {""client_id"": 46, ""task_id"": 4}, {""client_id"": 45, ""task_id"": 5}, {""client_id"": 12, ""task_id"": 6}, {""client_id"": 0, ""task_id"": 7}, {""client_id"": 81, ""task_id"": 8}, {""client_id"": 23, ""task_id"": 9}]",[],4441359912
157,FedAvg,63.369998931884766,10.426934999995865,"[6, 14, 56, 8, 37, 71, 68, 53, 88, 65]","[{""client_id"": 6, ""task_id"": 0}, {""client_id"": 14, ""task_id"": 1}, {""client_id"": 56, ""task_id"": 2}, {""client_id"": 8, ""task_id"": 3}, {""client_id"": 37, ""task_id"": 4}, {""client_id"": 71, ""task_id"": 5}, {""client_id"": 68, ""task_id"": 6}, {""client_id"": 53, ""task_id"": 7}, {""client_id"": 88, ""task_id"": 8}, {""client_id"": 65, ""task_id"": 9}]",[],4441359912
158,FedAvg,70.91000366210938,7.652521299954969,"[76, 40, 68, 38, 91, 92, 18, 11, 69, 94]","[{""client_id"": 76, ""task_id"": 0}, {""client_id"": 40, ""task_id"": 1}, {""client_id"": 68, ""task_id"": 2}, {""client_id"": 38, ""task_id"": 3}, {""client_id"": 91, ""task_id"": 4}, {""client_id"": 92, ""task_id"": 5}, {""client_id"": 18, ""task_id"": 6}, {""client_id"": 11, ""task_id"": 7}, {""client_id"": 69, ""task_id"": 8}, {""client_id"": 94, ""task_id"": 9}]",[],4441359912
159,FedAvg,70.20999908447266,8.430667600012384,"[0, 23, 91, 83, 98, 64, 90, 32, 84, 36]","[{""client_id"": 0, ""task_id"": 0}, {""client_id"": 23, ""task_id"": 1}, {""client_id"": 91, ""task_id"": 2}, {""client_id"": 83, ""task_id"": 3}, {""client_id"": 98, ""task_id"": 4}, {""client_id"": 64, ""task_id"": 5}, {""client_id"": 90, ""task_id"": 6}, {""client_id"": 32, ""task_id"": 7}, {""client_id"": 84, ""task_id"": 8}, {""client_id"": 36, ""task_id"": 9}]",[],4441359912
160,FedAvg,70.51000213623047,8.94982339994749,"[15, 9, 95, 71, 80, 49, 39, 81, 30, 8]","[{""client_id"": 15, ""task_id"": 0}, {""client_id"": 9, ""task_id"": 1}, {""client_id"": 95, ""task_id"": 2}, {""client_id"": 71, ""task_id"": 3}, {""client_id"": 80, ""task_id"": 4}, {""client_id"": 49, ""task_id"": 5}, {""client_id"": 39, ""task_id"": 6}, {""client_id"": 81, ""task_id"": 7}, {""client_id"": 30, ""task_id"": 8}, {""client_id"": 8, ""task_id"": 9}]",[],4441359912
161,FedAvg,72.44000244140625,8.539609899977222,"[29, 87, 67, 36, 35, 96, 15, 61, 24, 62]","[{""client_id"": 29, ""task_id"": 0}, {""client_id"": 87, ""task_id"": 1}, {""client_id"": 67, ""task_id"": 2}, {""client_id"": 36, ""task_id"": 3}, {""client_id"": 35, ""task_id"": 4}, {""client_id"": 96, ""task_id"": 5}, {""client_id"": 15, ""task_id"": 6}, {""client_id"": 61, ""task_id"": 7}, {""client_id"": 24, ""task_id"": 8}, {""client_id"": 62, ""task_id"": 9}]",[],4441359912
162,FedAvg,70.73999786376953,8.674908399989363,"[13, 58, 87, 52, 50, 60, 3, 19, 35, 0]","[{""client_id"": 13, ""task_id"": 0}, {""client_id"": 58, ""task_id"": 1}, {""client_id"": 87, ""task_id"": 2}, {""client_id"": 52, ""task_id"": 3}, {""client_id"": 50, ""task_id"": 4}, {""client_id"": 60, ""task_id"": 5}, {""client_id"": 3, ""task_id"": 6}, {""client_id"": 19, ""task_id"": 7}, {""client_id"": 35, ""task_id"": 8}, {""client_id"": 0, ""task_id"": 9}]",[],4441359912
163,FedAvg,66.54000091552734,7.50615500001004,"[55, 46, 66, 67, 73, 12, 51, 1, 57, 90]","[{""client_id"": 55, ""task_id"": 0}, {""client_id"": 46, ""task_id"": 1}, {""client_id"": 66, ""task_id"": 2}, {""client_id"": 67, ""task_id"": 3}, {""client_id"": 73, ""task_id"": 4}, {""client_id"": 12, ""task_id"": 5}, {""client_id"": 51, ""task_id"": 6}, {""client_id"": 1, ""task_id"": 7}, {""client_id"": 57, ""task_id"": 8}, {""client_id"": 90, ""task_id"": 9}]",[],4441359912
164,FedAvg,70.05000305175781,8.549132100015413,"[40, 72, 92, 86, 89, 90, 16, 98, 73, 58]","[{""client_id"": 40, ""task_id"": 0}, {""client_id"": 72, ""task_id"": 1}, {""client_id"": 92, ""task_id"": 2}, {""client_id"": 86, ""task_id"": 3}, {""client_id"": 89, ""task_id"": 4}, {""client_id"": 90, ""task_id"": 5}, {""client_id"": 16, ""task_id"": 6}, {""client_id"": 98, ""task_id"": 7}, {""client_id"": 73, ""task_id"": 8}, {""client_id"": 58, ""task_id"": 9}]",[],4441359912
165,FedAvg,72.55999755859375,9.162177699967287,"[0, 58, 47, 44, 94, 66, 4, 7, 27, 2]","[{""client_id"": 0, ""task_id"": 0}, {""client_id"": 58, ""task_id"": 1}, {""client_id"": 47, ""task_id"": 2}, {""client_id"": 44, ""task_id"": 3}, {""client_id"": 94, ""task_id"": 4}, {""client_id"": 66, ""task_id"": 5}, {""client_id"": 4, ""task_id"": 6}, {""client_id"": 7, ""task_id"": 7}, {""client_id"": 27, ""task_id"": 8}, {""client_id"": 2, ""task_id"": 9}]",[],4441359912
166,FedAvg,71.36000061035156,9.671548500016797,"[58, 87, 14, 78, 40, 83, 73, 18, 52, 31]","[{""client_id"": 58, ""task_id"": 0}, {""client_id"": 87, ""task_id"": 1}, {""client_id"": 14, ""task_id"": 2}, {""client_id"": 78, ""task_id"": 3}, {""client_id"": 40, ""task_id"": 4}, {""client_id"": 83, ""task_id"": 5}, {""client_id"": 73, ""task_id"": 6}, {""client_id"": 18, ""task_id"": 7}, {""client_id"": 52, ""task_id"": 8}, {""client_id"": 31, ""task_id"": 9}]",[],4441359912
167,FedAvg,67.8499984741211,9.61813970003277,"[99, 22, 62, 86, 5, 20, 9, 51, 7, 54]","[{""client_id"": 99, ""task_id"": 0}, {""client_id"": 22, ""task_id"": 1}, {""client_id"": 62, ""task_id"": 2}, {""client_id"": 86, ""task_id"": 3}, {""client_id"": 5, ""task_id"": 4}, {""client_id"": 20, ""task_id"": 5}, {""client_id"": 9, ""task_id"": 6}, {""client_id"": 51, ""task_id"": 7}, {""client_id"": 7, ""task_id"": 8}, {""client_id"": 54, ""task_id"": 9}]",[],4441359912
168,FedAvg,70.5999984741211,8.812552599993069,"[97, 37, 42, 7, 22, 5, 24, 56, 69, 12]","[{""client_id"": 97, ""task_id"": 0}, {""client_id"": 37, ""task_id"": 1}, {""client_id"": 42, ""task_id"": 2}, {""client_id"": 7, ""task_id"": 3}, {""client_id"": 22, ""task_id"": 4}, {""client_id"": 5, ""task_id"": 5}, {""client_id"": 24, ""task_id"": 6}, {""client_id"": 56, ""task_id"": 7}, {""client_id"": 69, ""task_id"": 8}, {""client_id"": 12, ""task_id"": 9}]",[],4441359912
169,FedAvg,71.69000244140625,8.03192110004602,"[96, 22, 76, 44, 59, 78, 12, 68, 94, 87]","[{""client_id"": 96, ""task_id"": 0}, {""client_id"": 22, ""task_id"": 1}, {""client_id"": 76, ""task_id"": 2}, {""client_id"": 44, ""task_id"": 3}, {""client_id"": 59, ""task_id"": 4}, {""client_id"": 78, ""task_id"": 5}, {""client_id"": 12, ""task_id"": 6}, {""client_id"": 68, ""task_id"": 7}, {""client_id"": 94, ""task_id"": 8}, {""client_id"": 87, ""task_id"": 9}]",[],4441359912
170,FedAvg,70.77999877929688,11.593772899999749,"[45, 7, 65, 19, 95, 16, 35, 23, 83, 88]","[{""client_id"": 45, ""task_id"": 0}, {""client_id"": 7, ""task_id"": 1}, {""client_id"": 65, ""task_id"": 2}, {""client_id"": 19, ""task_id"": 3}, {""client_id"": 95, ""task_id"": 4}, {""client_id"": 16, ""task_id"": 5}, {""client_id"": 35, ""task_id"": 6}, {""client_id"": 23, ""task_id"": 7}, {""client_id"": 83, ""task_id"": 8}, {""client_id"": 88, ""task_id"": 9}]",[],4441359912
171,FedAvg,66.2699966430664,8.044943500019144,"[12, 91, 4, 90, 47, 66, 33, 9, 61, 84]","[{""client_id"": 12, ""task_id"": 0}, {""client_id"": 91, ""task_id"": 1}, {""client_id"": 4, ""task_id"": 2}, {""client_id"": 90, ""task_id"": 3}, {""client_id"": 47, ""task_id"": 4}, {""client_id"": 66, ""task_id"": 5}, {""client_id"": 33, ""task_id"": 6}, {""client_id"": 9, ""task_id"": 7}, {""client_id"": 61, ""task_id"": 8}, {""client_id"": 84, ""task_id"": 9}]",[],4441359912
172,FedAvg,68.68000030517578,7.823213599971496,"[46, 60, 83, 2, 37, 70, 93, 29, 3, 43]","[{""client_id"": 46, ""task_id"": 0}, {""client_id"": 60, ""task_id"": 1}, {""client_id"": 83, ""task_id"": 2}, {""client_id"": 2, ""task_id"": 3}, {""client_id"": 37, ""task_id"": 4}, {""client_id"": 70, ""task_id"": 5}, {""client_id"": 93, ""task_id"": 6}, {""client_id"": 29, ""task_id"": 7}, {""client_id"": 3, ""task_id"": 8}, {""client_id"": 43, ""task_id"": 9}]",[],4441359912
173,FedAvg,67.30999755859375,7.4903425999800675,"[27, 45, 49, 4, 31, 62, 9, 95, 69, 72]","[{""client_id"": 27, ""task_id"": 0}, {""client_id"": 45, ""task_id"": 1}, {""client_id"": 49, ""task_id"": 2}, {""client_id"": 4, ""task_id"": 3}, {""client_id"": 31, ""task_id"": 4}, {""client_id"": 62, ""task_id"": 5}, {""client_id"": 9, ""task_id"": 6}, {""client_id"": 95, ""task_id"": 7}, {""client_id"": 69, ""task_id"": 8}, {""client_id"": 72, ""task_id"": 9}]",[],4441359912
174,FedAvg,67.25,8.202646299963817,"[27, 28, 1, 92, 55, 48, 74, 7, 99, 62]","[{""client_id"": 27, ""task_id"": 0}, {""client_id"": 28, ""task_id"": 1}, {""client_id"": 1, ""task_id"": 2}, {""client_id"": 92, ""task_id"": 3}, {""client_id"": 55, ""task_id"": 4}, {""client_id"": 48, ""task_id"": 5}, {""client_id"": 74, ""task_id"": 6}, {""client_id"": 7, ""task_id"": 7}, {""client_id"": 99, ""task_id"": 8}, {""client_id"": 62, ""task_id"": 9}]",[],4441359912
175,FedAvg,71.08000183105469,8.25722859997768,"[24, 0, 9, 11, 31, 45, 58, 35, 69, 21]","[{""client_id"": 24, ""task_id"": 0}, {""client_id"": 0, ""task_id"": 1}, {""client_id"": 9, ""task_id"": 2}, {""client_id"": 11, ""task_id"": 3}, {""client_id"": 31, ""task_id"": 4}, {""client_id"": 45, ""task_id"": 5}, {""client_id"": 58, ""task_id"": 6}, {""client_id"": 35, ""task_id"": 7}, {""client_id"": 69, ""task_id"": 8}, {""client_id"": 21, ""task_id"": 9}]",[],4441359912
176,FedAvg,71.30000305175781,8.80303740000818,"[42, 98, 67, 21, 24, 81, 20, 75, 29, 36]","[{""client_id"": 42, ""task_id"": 0}, {""client_id"": 98, ""task_id"": 1}, {""client_id"": 67, ""task_id"": 2}, {""client_id"": 21, ""task_id"": 3}, {""client_id"": 24, ""task_id"": 4}, {""client_id"": 81, ""task_id"": 5}, {""client_id"": 20, ""task_id"": 6}, {""client_id"": 75, ""task_id"": 7}, {""client_id"": 29, ""task_id"": 8}, {""client_id"": 36, ""task_id"": 9}]",[],4441359912
177,FedAvg,67.98999786376953,9.78706579998834,"[49, 75, 33, 60, 42, 64, 69, 11, 47, 70]","[{""client_id"": 49, ""task_id"": 0}, {""client_id"": 75, ""task_id"": 1}, {""client_id"": 33, ""task_id"": 2}, {""client_id"": 60, ""task_id"": 3}, {""client_id"": 42, ""task_id"": 4}, {""client_id"": 64, ""task_id"": 5}, {""client_id"": 69, ""task_id"": 6}, {""client_id"": 11, ""task_id"": 7}, {""client_id"": 47, ""task_id"": 8}, {""client_id"": 70, ""task_id"": 9}]",[],4441359912
178,FedAvg,69.02999877929688,9.3039848000044,"[96, 60, 16, 70, 73, 40, 11, 24, 87, 93]","[{""client_id"": 96, ""task_id"": 0}, {""client_id"": 60, ""task_id"": 1}, {""client_id"": 16, ""task_id"": 2}, {""client_id"": 70, ""task_id"": 3}, {""client_id"": 73, ""task_id"": 4}, {""client_id"": 40, ""task_id"": 5}, {""client_id"": 11, ""task_id"": 6}, {""client_id"": 24, ""task_id"": 7}, {""client_id"": 87, ""task_id"": 8}, {""client_id"": 93, ""task_id"": 9}]",[],4441359912
179,FedAvg,72.97000122070312,8.532845799985807,"[37, 16, 85, 31, 69, 36, 54, 25, 32, 38]","[{""client_id"": 37, ""task_id"": 0}, {""client_id"": 16, ""task_id"": 1}, {""client_id"": 85, ""task_id"": 2}, {""client_id"": 31, ""task_id"": 3}, {""client_id"": 69, ""task_id"": 4}, {""client_id"": 36, ""task_id"": 5}, {""client_id"": 54, ""task_id"": 6}, {""client_id"": 25, ""task_id"": 7}, {""client_id"": 32, ""task_id"": 8}, {""client_id"": 38, ""task_id"": 9}]",[],4441359912
180,FedAvg,72.02999877929688,8.951028000039514,"[80, 92, 61, 76, 19, 28, 7, 73, 67, 38]","[{""client_id"": 80, ""task_id"": 0}, {""client_id"": 92, ""task_id"": 1}, {""client_id"": 61, ""task_id"": 2}, {""client_id"": 76, ""task_id"": 3}, {""client_id"": 19, ""task_id"": 4}, {""client_id"": 28, ""task_id"": 5}, {""client_id"": 7, ""task_id"": 6}, {""client_id"": 73, ""task_id"": 7}, {""client_id"": 67, ""task_id"": 8}, {""client_id"": 38, ""task_id"": 9}]",[],4441359912
181,FedAvg,70.86000061035156,7.742356100003235,"[78, 26, 35, 44, 29, 85, 64, 66, 97, 21]","[{""client_id"": 78, ""task_id"": 0}, {""client_id"": 26, ""task_id"": 1}, {""client_id"": 35, ""task_id"": 2}, {""client_id"": 44, ""task_id"": 3}, {""client_id"": 29, ""task_id"": 4}, {""client_id"": 85, ""task_id"": 5}, {""client_id"": 64, ""task_id"": 6}, {""client_id"": 66, ""task_id"": 7}, {""client_id"": 97, ""task_id"": 8}, {""client_id"": 21, ""task_id"": 9}]",[],4441359912
182,FedAvg,65.5999984741211,8.972323299967684,"[78, 73, 10, 52, 54, 24, 44, 70, 99, 90]","[{""client_id"": 78, ""task_id"": 0}, {""client_id"": 73, ""task_id"": 1}, {""client_id"": 10, ""task_id"": 2}, {""client_id"": 52, ""task_id"": 3}, {""client_id"": 54, ""task_id"": 4}, {""client_id"": 24, ""task_id"": 5}, {""client_id"": 44, ""task_id"": 6}, {""client_id"": 70, ""task_id"": 7}, {""client_id"": 99, ""task_id"": 8}, {""client_id"": 90, ""task_id"": 9}]",[],4441359912
183,FedAvg,73.41999816894531,7.42714280000655,"[96, 38, 1, 4, 36, 19, 77, 52, 41, 49]","[{""client_id"": 96, ""task_id"": 0}, {""client_id"": 38, ""task_id"": 1}, {""client_id"": 1, ""task_id"": 2}, {""client_id"": 4, ""task_id"": 3}, {""client_id"": 36, ""task_id"": 4}, {""client_id"": 19, ""task_id"": 5}, {""client_id"": 77, ""task_id"": 6}, {""client_id"": 52, ""task_id"": 7}, {""client_id"": 41, ""task_id"": 8}, {""client_id"": 49, ""task_id"": 9}]",[],4441359912
184,FedAvg,71.5999984741211,9.021990399982315,"[87, 55, 49, 7, 51, 67, 40, 21, 34, 0]","[{""client_id"": 87, ""task_id"": 0}, {""client_id"": 55, ""task_id"": 1}, {""client_id"": 49, ""task_id"": 2}, {""client_id"": 7, ""task_id"": 3}, {""client_id"": 51, ""task_id"": 4}, {""client_id"": 67, ""task_id"": 5}, {""client_id"": 40, ""task_id"": 6}, {""client_id"": 21, ""task_id"": 7}, {""client_id"": 34, ""task_id"": 8}, {""client_id"": 0, ""task_id"": 9}]",[],4441359912
185,FedAvg,70.7699966430664,7.668146700016223,"[74, 63, 39, 14, 96, 82, 21, 45, 88, 13]","[{""client_id"": 74, ""task_id"": 0}, {""client_id"": 63, ""task_id"": 1}, {""client_id"": 39, ""task_id"": 2}, {""client_id"": 14, ""task_id"": 3}, {""client_id"": 96, ""task_id"": 4}, {""client_id"": 82, ""task_id"": 5}, {""client_id"": 21, ""task_id"": 6}, {""client_id"": 45, ""task_id"": 7}, {""client_id"": 88, ""task_id"": 8}, {""client_id"": 13, ""task_id"": 9}]",[],4441359912
186,FedAvg,68.94999694824219,8.78352040000027,"[1, 26, 23, 59, 22, 57, 27, 60, 18, 69]","[{""client_id"": 1, ""task_id"": 0}, {""client_id"": 26, ""task_id"": 1}, {""client_id"": 23, ""task_id"": 2}, {""client_id"": 59, ""task_id"": 3}, {""client_id"": 22, ""task_id"": 4}, {""client_id"": 57, ""task_id"": 5}, {""client_id"": 27, ""task_id"": 6}, {""client_id"": 60, ""task_id"": 7}, {""client_id"": 18, ""task_id"": 8}, {""client_id"": 69, ""task_id"": 9}]",[],4441359912
187,FedAvg,66.55999755859375,7.646721000026446,"[34, 87, 43, 64, 27, 92, 78, 55, 68, 7]","[{""client_id"": 34, ""task_id"": 0}, {""client_id"": 87, ""task_id"": 1}, {""client_id"": 43, ""task_id"": 2}, {""client_id"": 64, ""task_id"": 3}, {""client_id"": 27, ""task_id"": 4}, {""client_id"": 92, ""task_id"": 5}, {""client_id"": 78, ""task_id"": 6}, {""client_id"": 55, ""task_id"": 7}, {""client_id"": 68, ""task_id"": 8}, {""client_id"": 7, ""task_id"": 9}]",[],4441359912
188,FedAvg,72.37000274658203,10.028965300007258,"[67, 20, 34, 69, 85, 14, 86, 81, 36, 76]","[{""client_id"": 67, ""task_id"": 0}, {""client_id"": 20, ""task_id"": 1}, {""client_id"": 34, ""task_id"": 2}, {""client_id"": 69, ""task_id"": 3}, {""client_id"": 85, ""task_id"": 4}, {""client_id"": 14, ""task_id"": 5}, {""client_id"": 86, ""task_id"": 6}, {""client_id"": 81, ""task_id"": 7}, {""client_id"": 36, ""task_id"": 8}, {""client_id"": 76, ""task_id"": 9}]",[],4441359912
189,FedAvg,65.8499984741211,11.623297200014349,"[57, 7, 53, 49, 74, 65, 76, 29, 78, 80]","[{""client_id"": 57, ""task_id"": 0}, {""client_id"": 7, ""task_id"": 1}, {""client_id"": 53, ""task_id"": 2}, {""client_id"": 49, ""task_id"": 3}, {""client_id"": 74, ""task_id"": 4}, {""client_id"": 65, ""task_id"": 5}, {""client_id"": 76, ""task_id"": 6}, {""client_id"": 29, ""task_id"": 7}, {""client_id"": 78, ""task_id"": 8}, {""client_id"": 80, ""task_id"": 9}]",[],4441359912
190,FedAvg,68.68000030517578,7.821209000016097,"[71, 25, 7, 77, 39, 51, 87, 5, 45, 11]","[{""client_id"": 71, ""task_id"": 0}, {""client_id"": 25, ""task_id"": 1}, {""client_id"": 7, ""task_id"": 2}, {""client_id"": 77, ""task_id"": 3}, {""client_id"": 39, ""task_id"": 4}, {""client_id"": 51, ""task_id"": 5}, {""client_id"": 87, ""task_id"": 6}, {""client_id"": 5, ""task_id"": 7}, {""client_id"": 45, ""task_id"": 8}, {""client_id"": 11, ""task_id"": 9}]",[],4441359912
191,FedAvg,62.209999084472656,9.99732349999249,"[60, 21, 34, 0, 98, 92, 44, 65, 66, 3]","[{""client_id"": 60, ""task_id"": 0}, {""client_id"": 21, ""task_id"": 1}, {""client_id"": 34, ""task_id"": 2}, {""client_id"": 0, ""task_id"": 3}, {""client_id"": 98, ""task_id"": 4}, {""client_id"": 92, ""task_id"": 5}, {""client_id"": 44, ""task_id"": 6}, {""client_id"": 65, ""task_id"": 7}, {""client_id"": 66, ""task_id"": 8}, {""client_id"": 3, ""task_id"": 9}]",[],4441359912
192,FedAvg,68.80000305175781,9.461204499995802,"[36, 59, 66, 20, 0, 16, 86, 71, 90, 56]","[{""client_id"": 36, ""task_id"": 0}, {""client_id"": 59, ""task_id"": 1}, {""client_id"": 66, ""task_id"": 2}, {""client_id"": 20, ""task_id"": 3}, {""client_id"": 0, ""task_id"": 4}, {""client_id"": 16, ""task_id"": 5}, {""client_id"": 86, ""task_id"": 6}, {""client_id"": 71, ""task_id"": 7}, {""client_id"": 90, ""task_id"": 8}, {""client_id"": 56, ""task_id"": 9}]",[],4441359912
193,FedAvg,72.77999877929688,7.1899778000079095,"[19, 22, 51, 45, 91, 26, 14, 83, 15, 67]","[{""client_id"": 19, ""task_id"": 0}, {""client_id"": 22, ""task_id"": 1}, {""client_id"": 51, ""task_id"": 2}, {""client_id"": 45, ""task_id"": 3}, {""client_id"": 91, ""task_id"": 4}, {""client_id"": 26, ""task_id"": 5}, {""client_id"": 14, ""task_id"": 6}, {""client_id"": 83, ""task_id"": 7}, {""client_id"": 15, ""task_id"": 8}, {""client_id"": 67, ""task_id"": 9}]",[],4441359912
194,FedAvg,69.58999633789062,9.710708600003272,"[62, 14, 3, 92, 78, 33, 89, 48, 70, 31]","[{""client_id"": 62, ""task_id"": 0}, {""client_id"": 14, ""task_id"": 1}, {""client_id"": 3, ""task_id"": 2}, {""client_id"": 92, ""task_id"": 3}, {""client_id"": 78, ""task_id"": 4}, {""client_id"": 33, ""task_id"": 5}, {""client_id"": 89, ""task_id"": 6}, {""client_id"": 48, ""task_id"": 7}, {""client_id"": 70, ""task_id"": 8}, {""client_id"": 31, ""task_id"": 9}]",[],4441359912
195,FedAvg,71.87999725341797,8.541152599966154,"[37, 10, 88, 63, 53, 68, 2, 52, 26, 59]","[{""client_id"": 37, ""task_id"": 0}, {""client_id"": 10, ""task_id"": 1}, {""client_id"": 88, ""task_id"": 2}, {""client_id"": 63, ""task_id"": 3}, {""client_id"": 53, ""task_id"": 4}, {""client_id"": 68, ""task_id"": 5}, {""client_id"": 2, ""task_id"": 6}, {""client_id"": 52, ""task_id"": 7}, {""client_id"": 26, ""task_id"": 8}, {""client_id"": 59, ""task_id"": 9}]",[],4441359912
196,FedAvg,73.55999755859375,11.596688099962194,"[59, 71, 85, 49, 20, 10, 3, 86, 88, 33]","[{""client_id"": 59, ""task_id"": 0}, {""client_id"": 71, ""task_id"": 1}, {""client_id"": 85, ""task_id"": 2}, {""client_id"": 49, ""task_id"": 3}, {""client_id"": 20, ""task_id"": 4}, {""client_id"": 10, ""task_id"": 5}, {""client_id"": 3, ""task_id"": 6}, {""client_id"": 86, ""task_id"": 7}, {""client_id"": 88, ""task_id"": 8}, {""client_id"": 33, ""task_id"": 9}]",[],4441359912
197,FedAvg,66.5199966430664,10.178455299988855,"[9, 0, 18, 66, 44, 17, 92, 95, 64, 96]","[{""client_id"": 9, ""task_id"": 0}, {""client_id"": 0, ""task_id"": 1}, {""client_id"": 18, ""task_id"": 2}, {""client_id"": 66, ""task_id"": 3}, {""client_id"": 44, ""task_id"": 4}, {""client_id"": 17, ""task_id"": 5}, {""client_id"": 92, ""task_id"": 6}, {""client_id"": 95, ""task_id"": 7}, {""client_id"": 64, ""task_id"": 8}, {""client_id"": 96, ""task_id"": 9}]",[],4441359912
198,FedAvg,69.41999816894531,12.2663528000121,"[70, 58, 24, 57, 32, 19, 43, 65, 5, 88]","[{""client_id"": 70, ""task_id"": 0}, {""client_id"": 58, ""task_id"": 1}, {""client_id"": 24, ""task_id"": 2}, {""client_id"": 57, ""task_id"": 3}, {""client_id"": 32, ""task_id"": 4}, {""client_id"": 19, ""task_id"": 5}, {""client_id"": 43, ""task_id"": 6}, {""client_id"": 65, ""task_id"": 7}, {""client_id"": 5, ""task_id"": 8}, {""client_id"": 88, ""task_id"": 9}]",[],4441359912
199,FedAvg,63.7599983215332,7.936564800038468,"[61, 75, 68, 2, 6, 26, 1, 56, 78, 74]","[{""client_id"": 61, ""task_id"": 0}, {""client_id"": 75, ""task_id"": 1}, {""client_id"": 68, ""task_id"": 2}, {""client_id"": 2, ""task_id"": 3}, {""client_id"": 6, ""task_id"": 4}, {""client_id"": 26, ""task_id"": 5}, {""client_id"": 1, ""task_id"": 6}, {""client_id"": 56, ""task_id"": 7}, {""client_id"": 78, ""task_id"": 8}, {""client_id"": 74, ""task_id"": 9}]",[],4441359912
200,FedAvg,56.7400016784668,7.585473200015258,"[8, 57, 22, 90, 46, 9, 56, 99, 89, 4]","[{""client_id"": 8, ""task_id"": 0}, {""client_id"": 57, ""task_id"": 1}, {""client_id"": 22, ""task_id"": 2}, {""client_id"": 90, ""task_id"": 3}, {""client_id"": 46, ""task_id"": 4}, {""client_id"": 9, ""task_id"": 5}, {""client_id"": 56, ""task_id"": 6}, {""client_id"": 99, ""task_id"": 7}, {""client_id"": 89, ""task_id"": 8}, {""client_id"": 4, ""task_id"": 9}]",[],4441359912
