run,stage,scope,metric,n,mean,std,median,q05,q25,q75,q95,sem,ci95_low,ci95_high,positive_fraction,t_statistic_vs_zero,p_value_vs_zero
probe_0.2,rounds_301_500,conv,cos_WBA_minus_Wt__WB_minus_Wt,400,0.444378176241907,0.1998813190868193,0.4163702199644933,0.15129205468778123,0.29847507539087104,0.5747567823071759,0.8229719179549806,0.009994065954340966,0.42473056918503455,0.46402578329877947,1.0,44.464202885202035,1.1251954713512448e-156
probe_0.2,rounds_301_500,classifier,recovery_pull_score,400,-0.3324922658182288,0.6280889917619855,-0.20872262832124225,-1.450770937945068,-0.6120926679013656,0.06965328750667577,0.4023072841813942,0.03140444958809928,-0.3942311304768445,-0.27075340115961316,0.315,-10.587425354661425,2.986251323104553e-23
probe_0.2,rounds_301_500,classifier,cos_WBA_minus_WB__WA_minus_Wt,400,0.46520021544880163,0.23713791094857348,0.4460489348028774,0.12320017511703968,0.29850866966298495,0.6434803027309761,0.8783159282708805,0.011856895547428675,0.44189042084722885,0.4885100100503744,0.97,39.23457144308626,5.0378625048519835e-139
probe_0.2,rounds_301_500,classifier,cos_WBA_minus_WB__WB_minus_Wt,400,-0.2611127370018393,0.2068787310161516,-0.26829521238207193,-0.5760896512949405,-0.4087317294011258,-0.13472185430559372,0.10001407481212228,0.01034393655080758,-0.2814481642143456,-0.24077730978933298,0.0925,-25.24307218236499,1.0426145009472247e-84
probe_0.2,rounds_301_500,classifier,cos_WBA_minus_Wt__WA_minus_Wt,400,0.49606824148624473,0.21077546839815975,0.48345671776705734,0.16975466760917354,0.34051254999605457,0.6563128496644752,0.8450223804512654,0.010538773419907988,0.47534977915452215,0.5167867038179673,1.0,47.07077585985104,5.711717757856654e-165
probe_0.2,rounds_301_500,classifier,cos_WBA_minus_Wt__WB_minus_Wt,400,0.22435710386176802,0.32920799519860255,0.1991761815266837,-0.2934497442752715,-0.014301286559787699,0.4706333868964234,0.7650884652243058,0.016460399759930126,0.19199715467195186,0.2567170530515842,0.7325,13.630112702847285,5.333021271708587e-35
probe_0.5,rounds_1_150,all,recovery_pull_score,750,-0.14834298931062503,0.12052040880124473,-0.11751052540520335,-0.3713430706831528,-0.18103442394841845,-0.07588950247016935,-0.02810934058787752,0.00440078310267906,-0.15698232624962516,-0.1397036523716249,0.012,-33.70831641766631,2.765916527732863e-152
probe_0.5,rounds_1_150,all,cos_WBA_minus_WB__WA_minus_Wt,750,0.22908493818865236,0.07027084320438327,0.2262897283565081,0.12128487612847462,0.17947897115991995,0.2669786128786854,0.350452296974023,0.002565928397196622,0.2240476710778886,0.23412220529941613,1.0,89.27955216479802,0.0
probe_0.5,rounds_1_150,all,cos_WBA_minus_WB__WB_minus_Wt,750,-0.08588751105367382,0.04320987960248248,-0.07841457210110235,-0.16499268387455962,-0.10859666234959539,-0.056167216290918275,-0.028577203350402588,0.0015778017176908009,-0.0889849508374627,-0.08279007126988493,0.004,-54.43492049138777,1.5190271897161085e-262
probe_0.5,rounds_1_150,all,cos_WBA_minus_Wt__WA_minus_Wt,750,0.1886104882508593,0.0712178422550993,0.1812701591253577,0.08544066799672703,0.13812112278947386,0.23070576850827823,0.31233156641087917,0.0026005079133308317,0.18350533683766554,0.19371563966405306,1.0,72.52832697950903,0.0
probe_0.5,rounds_1_150,all,cos_WBA_minus_Wt__WB_minus_Wt,750,0.6071003220350701,0.16207460219676592,0.6210473853331726,0.3513316563403856,0.4860999559168381,0.7248355289785253,0.859023176298363,0.0059181277081230025,0.595482230862301,0.6187184132078393,1.0,102.5831735942073,0.0
probe_0.5,rounds_1_150,conv,recovery_pull_score,750,-0.16322643152153413,0.12202100096168428,-0.1314272111587162,-0.3892231771901899,-0.20244325020007792,-0.08762837008398572,-0.04036228233171564,0.004455576981071603,-0.17197333631075157,-0.15447952673231669,0.0026666666666666666,-36.63418502585872,3.7708953196328925e-169
probe_0.5,rounds_1_150,conv,cos_WBA_minus_WB__WA_minus_Wt,750,0.19883570131758044,0.07339223814478225,0.2005988309118139,0.08335318980417206,0.150568060588685,0.24096586946534096,0.3166304312624963,0.002679905625179223,0.19357468137625441,0.20409672125890646,1.0,74.1950386048699,0.0
probe_0.5,rounds_1_150,conv,cos_WBA_minus_WB__WB_minus_Wt,750,-0.060546564588128834,0.025942104371930758,-0.059764904046912495,-0.1027695707508459,-0.07760897886149225,-0.04224953343799018,-0.020035483901394636,0.0009472717169106576,-0.062406188056096226,-0.05868694112016144,0.010666666666666666,-63.91678702874152,1.6204597587472467e-305
