round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates
1,TargetedFedPhoenix,1,0.5,20,10.0,14.7674920999998,"[80, 84, 33, 81, 93, 17, 36, 82, 69, 65]","[200001, 200998, 201995, 202992, 203989, 204986, 205983, 206980, 207977, 208974]",a54a841b1d8aaeb288f234a154b547d09329b79e22caa07bce35605dcd56155e,0,0,0,0,10,0,0,0,660,0,660,0.0,0,0.0,0,,211280,True,0
2,TargetedFedPhoenix,1,0.5,20,14.390000343322754,8.194901399998344,"[44, 96, 1, 35, 26, 11, 38, 82, 87, 3]","[300004, 301001, 301998, 302995, 303992, 304989, 305986, 306983, 307980, 308977]",852941e54b0060898f9355bb5f0e6194243dede27ce9ab032a51ecbabc613d04,1,1,1,1,9,0,0,0,660,32,628,0.048484848484848485,0,0.0,32,1.0,401432,True,0
3,TargetedFedPhoenix,1,0.5,20,11.90999984741211,8.505247299995972,"[95, 67, 96, 71, 1, 80, 99, 45, 52, 27]","[400007, 401004, 402001, 402998, 403995, 404992, 405989, 406986, 407983, 408980]",f364f87cf4d352625a788919a43506bb9039d155452f1aba2e42dabcdfb5c45b,3,3,3,3,7,0,0,0,660,96,564,0.14545454545454545,2,0.020833333333333332,94,1.3333333333333333,549328,True,0
4,TargetedFedPhoenix,1,0.5,20,16.309999465942383,9.288590600001044,"[40, 10, 96, 66, 89, 32, 95, 55, 25, 5]","[500010, 501007, 502004, 503001, 503998, 504995, 505992, 506989, 507986, 508983]",98af6c52f1c55eac0388e0a435f679257446667ca38ca8882b03c4e3944724f9,2,2,2,2,8,0,0,0,660,64,596,0.09696969696969697,2,0.03125,62,1.0,718352,True,0
5,TargetedFedPhoenix,1,0.5,20,33.16999816894531,6.736397999993642,"[89, 99, 45, 96, 72, 9, 74, 88, 1, 38]","[600013, 601010, 602007, 603004, 604001, 604998, 605995, 606992, 607989, 608986]",85b1bfb0cc2474fe153b3cbd941e7adf91f70c75de734cf43b6864a93e3b725f,6,6,6,6,4,0,0,0,660,192,468,0.2909090909090909,1,0.005208333333333333,191,1.8333333333333333,802864,True,0
6,TargetedFedPhoenix,1,0.5,20,17.850000381469727,10.238219999999274,"[0, 86, 4, 23, 24, 1, 62, 83, 66, 93]","[700016, 701013, 702010, 703007, 704004, 705001, 705998, 706995, 707992, 708989]",4daf32bb2b27d8af18aac8bca1b90768825ec78c271400a2a8d7d0a36bee0a48,3,3,3,3,7,0,0,0,660,96,564,0.14545454545454545,1,0.010416666666666666,95,2.6666666666666665,950760,True,0
7,TargetedFedPhoenix,1,0.5,20,22.709999084472656,8.595627000002423,"[6, 59, 72, 30, 91, 43, 75, 76, 15, 61]","[800019, 801016, 802013, 803010, 804007, 805004, 806001, 806998, 807995, 808992]",e1bdab671e295e4b1c48ad596643fb239b8e9b442982c1a90b1f8c4ea6aba4d6,1,1,1,1,9,0,0,0,660,32,628,0.048484848484848485,0,0.0,32,2.0,1140912,True,0
8,TargetedFedPhoenix,1,0.5,20,22.469999313354492,9.246765999996569,"[44, 88, 74, 48, 59, 79, 25, 52, 45, 55]","[900022, 901019, 902016, 903013, 904010, 905007, 906004, 907001, 907998, 908995]",20e3aec0485f7216ddf513b834600bf655744a8ab8716b912d29e135aea3aed6,8,8,8,8,2,0,0,0,660,256,404,0.3878787878787879,3,0.01171875,253,3.625,1183168,True,0
9,TargetedFedPhoenix,1,0.5,20,30.829999923706055,10.09649989999889,"[3, 60, 35, 33, 22, 66, 45, 68, 67, 75]","[1000025, 1001022, 1002019, 1003016, 1004013, 1005010, 1006007, 1007004, 1008001, 1008998]",76e59ddb4a7e9df8be9fab5eacb0f4a5267124d784d9004107b17c83e768f3e3,7,7,7,7,3,0,0,0,660,224,436,0.3393939393939394,3,0.013392857142857142,221,4.857142857142857,1246552,True,0
10,TargetedFedPhoenix,1,0.5,20,31.549999237060547,11.813048299998627,"[64, 91, 12, 52, 16, 65, 50, 68, 33, 30]","[1100028, 1101025, 1102022, 1103019, 1104016, 1105013, 1106010, 1107007, 1108004, 1109001]",342c7766aaa451852920d0d2fb797157dff630a79275858f443e94e7f25d25aa,6,6,6,6,4,0,0,0,660,192,468,0.2909090909090909,2,0.010416666666666666,190,3.1666666666666665,1331064,True,0
11,TargetedFedPhoenix,1,0.5,20,38.209999084472656,11.404705300010392,"[54, 27, 23, 37, 75, 33, 41, 46, 52, 24]","[1200031, 1201028, 1202025, 1203022, 1204019, 1205016, 1206013, 1207010, 1208007, 1209004]",a8cb4819b1bc1a23ff6ca6fc6bc1d2764ae13f4b633e2764bf2597354a4b88f8,6,6,6,6,4,0,0,0,660,192,468,0.2909090909090909,6,0.03125,186,3.6666666666666665,1415576,True,0
12,TargetedFedPhoenix,1,0.5,20,36.689998626708984,9.055557299987413,"[54, 45, 28, 44, 15, 1, 93, 12, 88, 40]","[1300034, 1301031, 1302028, 1303025, 1304022, 1305019, 1306016, 1307013, 1308010, 1309007]",a66c0d247df9b18ae1ccce8ffecf3a1a7a33019f2c23ed8a8c76f14580b6ac19,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,4,0.013888888888888888,284,4.333333333333333,1436704,True,0
13,TargetedFedPhoenix,1,0.5,20,35.0099983215332,11.315403799992055,"[70, 75, 5, 68, 36, 79, 72, 78, 57, 44]","[1400037, 1401034, 1402031, 1403028, 1404025, 1405022, 1406019, 1407016, 1408013, 1409010]",e1f8e0be5e01c44fb40ec3b6e12cd794f3eacff54e304e76548c23e2e7cb99f7,7,7,7,7,3,0,0,0,660,224,436,0.3393939393939394,10,0.044642857142857144,214,5.428571428571429,1500088,True,0
14,TargetedFedPhoenix,1,0.5,20,42.09000015258789,9.46058020000055,"[41, 9, 30, 89, 40, 49, 3, 22, 8, 16]","[1500040, 1501037, 1502034, 1503031, 1504028, 1505025, 1506022, 1507019, 1508016, 1509013]",3a312baf4d2d8364cb1715c64791f2c4c99f3ad15c5b9c2d4844455680b829a0,8,8,8,8,2,0,0,0,660,256,404,0.3878787878787879,2,0.0078125,254,5.125,1542344,True,0
15,TargetedFedPhoenix,1,0.5,20,42.970001220703125,9.489509299994097,"[82, 28, 69, 81, 56, 71, 85, 27, 37, 66]","[1600043, 1601040, 1602037, 1603034, 1604031, 1605028, 1606025, 1607022, 1608019, 1609016]",7b965a9cf16055d3219ba45f4657e1cca2a0ae39cf4c1c346a74bf5b3c1c9e90,8,8,8,8,2,0,0,0,660,256,404,0.3878787878787879,5,0.01953125,251,8.75,1584600,True,0
16,TargetedFedPhoenix,1,0.5,20,44.220001220703125,8.238592300011078,"[60, 13, 26, 12, 1, 28, 88, 86, 11, 43]","[1700046, 1701043, 1702040, 1703037, 1704034, 1705031, 1706028, 1707025, 1708022, 1709019]",47268de3874e46ec1921f2d92d65fc8ea9ba4a9235928a83e4a7fde5a3bbd14d,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,1,0.003472222222222222,287,7.444444444444445,1605728,True,0
17,TargetedFedPhoenix,1,0.5,20,48.810001373291016,8.616974900010973,"[93, 16, 72, 75, 10, 4, 38, 71, 42, 62]","[1800049, 1801046, 1802043, 1803040, 1804037, 1805034, 1806031, 1807028, 1808025, 1809022]",a9f326ed4ef9d0a788834cdbe52bee5dc5e4c1bb3e9a2b0ed2bd696c8e0cbb33,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,5,0.017361111111111112,283,7.222222222222222,1626856,True,0
18,TargetedFedPhoenix,1,0.5,20,34.029998779296875,9.295561100007035,"[36, 47, 1, 64, 57, 97, 29, 6, 67, 92]","[1900052, 1901049, 1902046, 1903043, 1904040, 1905037, 1906034, 1907031, 1908028, 1909025]",d547b6f852d184e7e77ec562b28612ae991d0d088ef6009b01b561d9cb864dac,6,6,6,6,4,0,0,0,660,192,468,0.2909090909090909,3,0.015625,189,6.666666666666667,1711368,True,0
19,TargetedFedPhoenix,1,0.5,20,41.54999923706055,10.131524300013552,"[48, 87, 17, 57, 22, 81, 4, 51, 94, 63]","[2000055, 2001052, 2002049, 2003046, 2004043, 2005040, 2006037, 2007034, 2008031, 2009028]",0791c21f6c3b76d6c69d8e62094af91acbe076a3b17f8dc5fd82d1f0c35b0629,7,7,7,7,3,0,0,0,660,224,436,0.3393939393939394,4,0.017857142857142856,220,8.285714285714286,1774752,True,0
20,TargetedFedPhoenix,1,0.5,20,45.41999816894531,10.240625399994315,"[9, 17, 59, 11, 2, 95, 68, 28, 60, 14]","[2100058, 2101055, 2102052, 2103049, 2104046, 2105043, 2106040, 2107037, 2108034, 2109031]",e14c15bc91ab2b87c466f440c079a92da14edad3b999370bbb70f4d26a18b0f2,8,8,8,8,2,0,0,0,660,256,404,0.3878787878787879,8,0.03125,248,6.75,1817008,True,0
21,TargetedFedPhoenix,1,0.5,20,51.93000030517578,9.519693900001585,"[26, 25, 15, 93, 45, 54, 68, 90, 76, 10]","[2200061, 2201058, 2202055, 2203052, 2204049, 2205046, 2206043, 2207040, 2208037, 2209034]",97113dae3d8fba5edafaaa40d75877b1ab1727c362975ef3228749344d2b784e,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,4,0.013888888888888888,284,7.555555555555555,1838136,True,0
22,TargetedFedPhoenix,1,0.5,20,53.2599983215332,8.934207400001469,"[84, 74, 93, 1, 48, 44, 29, 26, 94, 75]","[2300064, 2301061, 2302058, 2303055, 2304052, 2305049, 2306046, 2307043, 2308040, 2309037]",678e4812f18859694522c689bc199405b34293fed211bea98f0116ba522264c9,10,9,9,9,0,1,0,0,660,288,372,0.43636363636363634,4,0.013888888888888888,284,4.888888888888889,1838136,True,0
23,TargetedFedPhoenix,1,0.5,20,48.61000061035156,8.65334509999957,"[71, 58, 50, 22, 59, 84, 10, 70, 43, 67]","[2400067, 2401064, 2402061, 2403058, 2404055, 2405052, 2406049, 2407046, 2408043, 2409040]",240c057d9214460cef8c097bcde233c8c8059d7455194c9fdbae5bb1e32eae26,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,1,0.003472222222222222,287,5.666666666666667,1859264,True,0
24,TargetedFedPhoenix,1,0.5,20,52.689998626708984,11.684783599994262,"[70, 54, 33, 75, 31, 58, 17, 6, 3, 51]","[2500070, 2501067, 2502064, 2503061, 2504058, 2505055, 2506052, 2507049, 2508046, 2509043]",d3b345710e6cb0342d7cb590f9dd05b79a550f0a1935b403e75129091cbb6489,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,2,0.006944444444444444,286,5.0,1880392,True,0
25,TargetedFedPhoenix,1,0.5,20,54.25,9.652574000007007,"[42, 87, 33, 36, 30, 84, 78, 98, 71, 75]","[2600073, 2601070, 2602067, 2603064, 2604061, 2605058, 2606055, 2607052, 2608049, 2609046]",e44017a6a16cb29146c882bfbd1d2cd596e05427551e21fc79e66507f0bdd8ca,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,3,0.010416666666666666,285,5.555555555555555,1901520,True,0
26,TargetedFedPhoenix,1,0.5,20,49.75,9.094840799996746,"[41, 47, 34, 10, 51, 11, 50, 16, 86, 64]","[2700076, 2701073, 2702070, 2703067, 2704064, 2705061, 2706058, 2707055, 2708052, 2709049]",0dcac75781293a3a55ce5c7461e6573d1f87fda8431e7f3d3b610630353bc3da,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,7,0.024305555555555556,281,6.777777777777778,1922648,True,0
27,TargetedFedPhoenix,1,0.5,20,49.4900016784668,10.480973199999426,"[58, 82, 63, 50, 98, 84, 4, 46, 65, 88]","[2800079, 2801076, 2802073, 2803070, 2804067, 2805064, 2806061, 2807058, 2808055, 2809052]",21e29b106f6a045f0777f0d6989180840e224a32d5c1011b6bfcb609c12f5771,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,3,0.009375,317,8.0,1922648,True,0
28,TargetedFedPhoenix,1,0.5,20,49.77000045776367,8.022161600005347,"[99, 88, 69, 16, 46, 29, 90, 91, 4, 45]","[2900082, 2901079, 2902076, 2903073, 2904070, 2905067, 2906064, 2907061, 2908058, 2909055]",8bb81f1d53d3371dd027a278abca7a342c7972d84f33cd0354087232d73db44c,10,9,9,9,0,1,0,0,660,288,372,0.43636363636363634,5,0.017361111111111112,283,6.222222222222222,1922648,True,0
29,TargetedFedPhoenix,1,0.5,20,45.790000915527344,10.950142499990761,"[80, 73, 28, 34, 1, 10, 13, 65, 5, 49]","[3000085, 3001082, 3002079, 3003076, 3004073, 3005070, 3006067, 3007064, 3008061, 3009058]",dfa5fb7c8226804490d2484926ef46f0cbebcddea734ffd594d85554f95d8dcb,9,8,8,8,1,1,0,0,660,256,404,0.3878787878787879,1,0.00390625,255,8.5,1943776,True,0
30,TargetedFedPhoenix,1,0.5,20,56.380001068115234,9.17230349998863,"[62, 41, 74, 11, 99, 8, 75, 26, 81, 85]","[3100088, 3101085, 3102082, 3103079, 3104076, 3105073, 3106070, 3107067, 3108064, 3109061]",15dc52aa0a1cf4af70d4f4aaf7fa74eddafd7fa3475ba095fe591d182c5d079d,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,5,0.015625,315,8.6,1943776,True,0
31,TargetedFedPhoenix,1,0.5,20,56.95000076293945,7.570727199999965,"[96, 81, 77, 83, 14, 50, 13, 67, 53, 91]","[3200091, 3201088, 3202085, 3203082, 3204079, 3205076, 3206073, 3207070, 3208067, 3209064]",c2922a80ae26396499d207aab7b6c2fc2b0c40db88c1a80f8284c2d2500538f8,8,6,6,6,2,2,0,0,660,192,468,0.2909090909090909,1,0.005208333333333333,191,4.833333333333333,1986032,True,0
32,TargetedFedPhoenix,1,0.5,20,57.630001068115234,10.763954399997601,"[40, 73, 70, 3, 6, 94, 1, 25, 20, 10]","[3300094, 3301091, 3302088, 3303085, 3304082, 3305079, 3306076, 3307073, 3308070, 3309067]",8730e350786b1de5640d1fd376ab86efb6baa4b8c470437e9f5bed2db218f00a,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,10,0.034722222222222224,278,8.0,2007160,True,0
33,TargetedFedPhoenix,1,0.5,20,58.869998931884766,10.021500599992578,"[45, 16, 51, 88, 17, 78, 36, 44, 21, 62]","[3400097, 3401094, 3402091, 3403088, 3404085, 3405082, 3406079, 3407076, 3408073, 3409070]",e326eaa4ce8ba19369d7303ef08ae22195a4befb7904b3d29c1971551590ee5c,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,7,0.024305555555555556,281,6.777777777777778,2028288,True,0
34,TargetedFedPhoenix,1,0.5,20,65.68000030517578,7.538476300003822,"[92, 43, 97, 61, 58, 67, 1, 98, 30, 75]","[3500100, 3501097, 3502094, 3503091, 3504088, 3505085, 3506082, 3507079, 3508076, 3509073]",38d67401e8ffd3e8ede14d74c19753c59d9433eae0703b96a09209a8419d912d,10,9,9,9,0,1,0,0,660,288,372,0.43636363636363634,5,0.017361111111111112,283,8.333333333333334,2028288,True,0
35,TargetedFedPhoenix,1,0.5,20,55.36000061035156,9.660012099993764,"[31, 89, 17, 66, 92, 23, 96, 9, 35, 20]","[3600103, 3601100, 3602097, 3603094, 3604091, 3605088, 3606085, 3607082, 3608079, 3609076]",f13fb1b8efc0f65fabe37f765b1891de97f1e5ca01128e50b3b410ee5c40c7fb,10,7,7,7,0,3,0,0,660,224,436,0.3393939393939394,6,0.026785714285714284,218,8.0,2028288,True,0
36,TargetedFedPhoenix,1,0.5,20,53.84000015258789,12.369665500009432,"[72, 68, 65, 28, 23, 85, 16, 60, 73, 78]","[3700106, 3701103, 3702100, 3703097, 3704094, 3705091, 3706088, 3707085, 3708082, 3709079]",e6afd813a534fce647958e27addaabe143c72886abcb8d59eb0d072d00cced2a,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,7,0.021875,313,8.1,2028288,True,0
37,TargetedFedPhoenix,1,0.5,20,63.04999923706055,9.6395843999926,"[66, 49, 62, 9, 84, 68, 74, 3, 44, 71]","[3800109, 3801106, 3802103, 3803100, 3804097, 3805094, 3806091, 3807088, 3808085, 3809082]",581321ec1c95591a69996824e5d5c0066cb44f0fd82dae11b9ef041123cc106a,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,10,0.03125,310,5.5,2028288,True,0
38,TargetedFedPhoenix,1,0.5,20,59.31999969482422,7.995464100007666,"[50, 73, 27, 38, 8, 53, 21, 14, 28, 64]","[3900112, 3901109, 3902106, 3903103, 3904100, 3905097, 3906094, 3907091, 3908088, 3909085]",17d5b73fb6c41092c6880a41fe14a449c146007fa6ed70fbf55fc48d0ddd7a45,10,8,8,8,0,2,0,0,660,256,404,0.3878787878787879,3,0.01171875,253,6.25,2028288,True,0
39,TargetedFedPhoenix,1,0.5,20,59.18000030517578,10.106101400000625,"[48, 87, 40, 59, 3, 10, 75, 35, 49, 89]","[4000115, 4001112, 4002109, 4003106, 4004103, 4005100, 4006097, 4007094, 4008091, 4009088]",1b6c049fd5b80f4aadd6283d3a53a19ff17c188cbdbdee8511d2cf19dab2904f,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,6,0.01875,314,7.8,2028288,True,0
40,TargetedFedPhoenix,1,0.5,20,65.52999877929688,9.238331299988204,"[83, 93, 34, 60, 90, 45, 42, 41, 91, 36]","[4100118, 4101115, 4102112, 4103109, 4104106, 4105103, 4106100, 4107097, 4108094, 4109091]",ab2c4d010098c89ab51c9e72765fac40962fd7cab62bd54702c7125d8d43b2ab,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,5,0.015625,315,10.2,2028288,True,0
41,TargetedFedPhoenix,1,0.5,20,66.2699966430664,9.521181399992201,"[75, 52, 20, 80, 90, 93, 4, 51, 13, 98]","[4200121, 4201118, 4202115, 4203112, 4204109, 4205106, 4206103, 4207100, 4208097, 4209094]",5b69210e6d310208665cd81803c57c8b14679c8e08a9fa2474f8f0a18e29a6ce,10,9,9,9,0,1,0,0,660,288,372,0.43636363636363634,9,0.03125,279,6.666666666666667,2028288,True,0
42,TargetedFedPhoenix,1,0.5,20,57.33000183105469,10.14875189999293,"[98, 79, 17, 10, 3, 12, 29, 26, 54, 58]","[4300124, 4301121, 4302118, 4303115, 4304112, 4305109, 4306106, 4307103, 4308100, 4309097]",7e4168331f3520bf2896111e55368b3062999e217944408846784cd4331197db,10,8,8,8,0,2,0,0,660,256,404,0.3878787878787879,6,0.0234375,250,8.25,2028288,True,0
43,TargetedFedPhoenix,1,0.5,20,61.150001525878906,10.862943799991626,"[32, 15, 47, 9, 7, 16, 24, 57, 71, 28]","[4400127, 4401124, 4402121, 4403118, 4404115, 4405112, 4406109, 4407106, 4408103, 4409100]",074c9b37ed8ed15d43c5c6c9d6447910d51e3b6421fe1e460a4863d926038c4e,9,5,5,5,1,4,0,0,660,160,500,0.24242424242424243,2,0.0125,158,8.2,2049416,True,0
44,TargetedFedPhoenix,1,0.5,20,61.75,8.807175399997504,"[76, 67, 81, 35, 44, 49, 32, 99, 69, 51]","[4500130, 4501127, 4502124, 4503121, 4504118, 4505115, 4506112, 4507109, 4508106, 4509103]",08fc118be956ef1b51fae4673826c6d5c20047443334bd8b047da60176bb9a33,10,9,9,9,0,1,0,0,660,288,372,0.43636363636363634,2,0.006944444444444444,286,8.222222222222221,2049416,True,0
45,TargetedFedPhoenix,1,0.5,20,54.20000076293945,8.774110099999234,"[42, 4, 95, 71, 84, 22, 61, 5, 10, 28]","[4600133, 4601130, 4602127, 4603124, 4604121, 4605118, 4606115, 4607112, 4608109, 4609106]",d40d5de278879010ea89adeea914be10a5b4783d81337e94a65bab47388e791e,10,8,8,8,0,2,0,0,660,256,404,0.3878787878787879,0,0.0,256,6.375,2049416,True,0
46,TargetedFedPhoenix,1,0.5,20,66.11000061035156,10.048281600000337,"[61, 52, 80, 26, 37, 44, 85, 1, 99, 55]","[4700136, 4701133, 4702130, 4703127, 4704124, 4705121, 4706118, 4707115, 4708112, 4709109]",649529dd532dddc73f973ea9980ae058ab49b30cb79aad3bd03ba9689e5231e5,10,8,8,8,0,2,0,0,660,256,404,0.3878787878787879,4,0.015625,252,5.125,2049416,True,0
47,TargetedFedPhoenix,1,0.5,20,60.900001525878906,10.20964410000306,"[23, 10, 75, 28, 19, 22, 43, 13, 98, 85]","[4800139, 4801136, 4802133, 4803130, 4804127, 4805124, 4806121, 4807118, 4808115, 4809112]",4a4e211c6b00aec86fc3c12541c14ad101d2f2947cce0d877afa9406250140f3,9,9,9,9,1,0,0,0,660,288,372,0.43636363636363634,7,0.024305555555555556,281,5.333333333333333,2070544,True,0
48,TargetedFedPhoenix,1,0.5,20,59.5099983215332,9.422768900010851,"[18, 1, 96, 63, 59, 71, 88, 39, 97, 68]","[4900142, 4901139, 4902136, 4903133, 4904130, 4905127, 4906124, 4907121, 4908118, 4909115]",3d2cf69ffd07f63c3f8f6adaf37eda9f8c00470d821aaa62bfc75cf149c498c8,8,7,7,7,2,1,0,0,660,224,436,0.3393939393939394,3,0.013392857142857142,221,9.571428571428571,2112800,True,0
49,TargetedFedPhoenix,1,0.5,20,60.380001068115234,13.359442800006946,"[44, 11, 93, 47, 54, 9, 81, 94, 45, 65]","[5000145, 5001142, 5002139, 5003136, 5004133, 5005130, 5006127, 5007124, 5008121, 5009118]",79ad53a02e2e64174525c74ad0f2ce63ca3d01ed59842d9ff10b84d78a3b7fd7,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,6,0.01875,314,9.3,2112800,True,0
50,TargetedFedPhoenix,1,0.5,20,59.439998626708984,9.691206200004672,"[48, 43, 51, 76, 99, 39, 38, 73, 89, 80]","[5100148, 5101145, 5102142, 5103139, 5104136, 5105133, 5106130, 5107127, 5108124, 5109121]",3d7301d1e8733553a06e0571572fc4d496c377b3421a733f74fa3d935043221b,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,9,0.028125,311,7.1,2112800,True,0
51,TargetedFedPhoenix,1,0.5,20,55.459999084472656,10.54442520000157,"[34, 16, 99, 17, 62, 58, 96, 29, 90, 30]","[5200151, 5201148, 5202145, 5203142, 5204139, 5205136, 5206133, 5207130, 5208127, 5209124]",cb8524f3e921af2017ded92db7e78a0f5d69ed2fbe3f38680c9a0ba0397181ae,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,3,0.009375,317,9.1,2112800,True,0
52,TargetedFedPhoenix,1,0.5,20,66.41999816894531,8.535816899995552,"[8, 59, 78, 95, 25, 35, 99, 86, 54, 64]","[5300154, 5301151, 5302148, 5303145, 5304142, 5305139, 5306136, 5307133, 5308130, 5309127]",32f389a008567c410dc2716871082cd6f92dd666c0ee69b510894c15592688b1,10,9,9,9,0,1,0,0,660,288,372,0.43636363636363634,3,0.010416666666666666,285,9.666666666666666,2112800,True,0
53,TargetedFedPhoenix,1,0.5,20,62.25,11.147545400002855,"[87, 42, 55, 74, 37, 10, 26, 23, 57, 62]","[5400157, 5401154, 5402151, 5403148, 5404145, 5405142, 5406139, 5407136, 5408133, 5409130]",9f73152d26b26eb4dcf1f86aae88d00bc17f45acd36f89d55c2a067d0f311b7c,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,5,0.015625,315,8.3,2112800,True,0
54,TargetedFedPhoenix,1,0.5,20,53.20000076293945,8.019148899998982,"[84, 2, 76, 48, 68, 40, 92, 8, 42, 46]","[5500160, 5501157, 5502154, 5503151, 5504148, 5505145, 5506142, 5507139, 5508136, 5509133]",8f6af56a58a85103fa0413a81a0986e7154fd640289f09080c07ce762905c185,10,8,8,8,0,2,0,0,660,256,404,0.3878787878787879,3,0.01171875,253,7.5,2112800,True,0
55,TargetedFedPhoenix,1,0.5,20,66.58000183105469,10.59782009999617,"[91, 70, 16, 58, 10, 35, 31, 86, 62, 54]","[5600163, 5601160, 5602157, 5603154, 5604151, 5605148, 5606145, 5607142, 5608139, 5609136]",bc09e561febc12919717670e957fb9bc1bbcf46a09dd86b84832b9b273256e1a,10,9,9,9,0,1,0,0,660,288,372,0.43636363636363634,3,0.010416666666666666,285,6.222222222222222,2112800,True,0
56,TargetedFedPhoenix,1,0.5,20,65.94999694824219,11.008024299997487,"[32, 41, 20, 75, 69, 62, 74, 38, 80, 58]","[5700166, 5701163, 5702160, 5703157, 5704154, 5705151, 5706148, 5707145, 5708142, 5709139]",2ebd1ec2fe0dd2ba5461d312664a21057ece748a28e74f9b41f9fd7eafb083d2,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,6,0.01875,314,8.1,2112800,True,0
57,TargetedFedPhoenix,1,0.5,20,61.09000015258789,8.883540800001356,"[89, 0, 84, 16, 97, 67, 41, 38, 59, 60]","[5800169, 5801166, 5802163, 5803160, 5804157, 5805154, 5806151, 5807148, 5808145, 5809142]",82af309978199562c33550290a2304d6603cb4acef1944f8aa79ad8e06db4e4d,10,9,9,9,0,1,0,0,660,288,372,0.43636363636363634,5,0.017361111111111112,283,6.444444444444445,2112800,True,0
58,TargetedFedPhoenix,1,0.5,20,55.369998931884766,8.767414100002497,"[59, 21, 34, 35, 95, 41, 9, 12, 47, 42]","[5900172, 5901169, 5902166, 5903163, 5904160, 5905157, 5906154, 5907151, 5908148, 5909145]",034f0b40647cf2359d14bed11e61ea7fe1df82501333acf42ec242d49083b05a,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,6,0.01875,314,7.6,2112800,True,0
59,TargetedFedPhoenix,1,0.5,20,61.54999923706055,10.913502700001118,"[88, 78, 75, 43, 57, 63, 34, 79, 17, 93]","[6000175, 6001172, 6002169, 6003166, 6004163, 6005160, 6006157, 6007154, 6008151, 6009148]",44b830748dbafe3c44e5320dd7c6d141a672b86a98ae813d10487309026196be,10,10,10,10,0,0,0,0,660,320,340,0.48484848484848486,4,0.0125,316,8.3,2112800,True,0
60,TargetedFedPhoenix,1,0.5,20,65.48999786376953,8.012777099997038,"[76, 35, 9, 75, 32, 97, 53, 72, 27, 91]","[6100178, 6101175, 6102172, 6103169, 6104166, 6105163, 6106160, 6107157, 6108154, 6109151]",e1a09a0ee9ea12c549b02cf4203e3402fc797ef9d3e82c98bded18807b35bc05,10,7,7,7,0,3,0,0,660,224,436,0.3393939393939394,2,0.008928571428571428,222,3.2857142857142856,2112800,True,0
61,TargetedFedPhoenix,1,0.5,20,66.98999786376953,12.358779800008051,"[60, 14, 9, 43, 15, 68, 7, 44, 65, 89]","[6200181, 6201178, 6202175, 6203172, 6204169, 6205166, 6206163, 6207160, 6208157, 6209154]",6a8679ec4b9830d6a66d891d45414b2cb08141ffe3464bbbbe783abaf20ded7b,10,9,9,9,0,1,0,0,660,288,372,0.43636363636363634,8,0.027777777777777776,280,8.666666666666666,2112800,True,0
62,TargetedFedPhoenix,1,0.5,20,64.1500015258789,10.149389800004428,"[56, 67, 28, 93, 30, 71, 78, 48, 25, 19]","[6300184, 6301181, 6302178, 6303175, 6304172, 6305169, 6306166, 6307163, 6308160, 6309157]",0c5eb6c6d2f09b92f9bd5444016c0d2b9d7befe46beb9aa88325af9c222c2d2c,10,9,9,9,0,1,0,0,660,288,372,0.43636363636363634,7,0.024305555555555556,281,9.333333333333334,2112800,True,0
