round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates
188,TargetedFedPhoenix,1,0.25,20,75.83000183105469,9.17098039999837,"[67, 20, 34, 69, 85, 14, 86, 81, 36, 76]","[18900562, 18901559, 18902556, 18903553, 18904550, 18905547, 18906544, 18907541, 18908538, 18909535]",9ea93f8026cdf6ba66964a1a51c9b5af271b775b7d2e0479a37da2205d73810c,10,9,9,9,0,1,0,0,640,135,505,0.2109375,3,0.022222222222222223,132,6.0,2112800,True,0
189,TargetedFedPhoenix,1,0.25,20,65.37000274658203,9.671906300005503,"[57, 7, 53, 49, 74, 65, 76, 29, 78, 80]","[19000565, 19001562, 19002559, 19003556, 19004553, 19005550, 19006547, 19007544, 19008541, 19009538]",cc7919b08e5e54eebf6609b78f033bf2f50332113bc4b2a086b27194a82cb440,10,9,9,9,0,1,0,0,640,135,505,0.2109375,4,0.02962962962962963,131,5.888888888888889,2112800,True,0
190,TargetedFedPhoenix,1,0.25,20,69.83000183105469,7.120022399991285,"[71, 25, 7, 77, 39, 51, 87, 5, 45, 11]","[19100568, 19101565, 19102562, 19103559, 19104556, 19105553, 19106550, 19107547, 19108544, 19109541]",a1e8800bbdb0dcb7ae0ee131b1e6e0eb019056777a09feb57390ff03abab8e81,10,8,8,8,0,2,0,0,640,120,520,0.1875,3,0.025,117,6.25,2112800,True,0
191,TargetedFedPhoenix,1,0.25,20,64.9000015258789,8.229496100000688,"[60, 21, 34, 0, 98, 92, 44, 65, 66, 3]","[19200571, 19201568, 19202565, 19203562, 19204559, 19205556, 19206553, 19207550, 19208547, 19209544]",9255d17355f0a48900511a4a47c75a477ed717de257d154737509671aa555209,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,8.0,2112800,True,0
192,TargetedFedPhoenix,1,0.25,20,73.36000061035156,7.959230299995397,"[36, 59, 66, 20, 0, 16, 86, 71, 90, 56]","[19300574, 19301571, 19302568, 19303565, 19304562, 19305559, 19306556, 19307553, 19308550, 19309547]",23046f85b232128dd85975c95224dd291f336a29bc3e04043ac06345532a5254,10,9,9,9,0,1,0,0,640,135,505,0.2109375,5,0.037037037037037035,130,5.0,2112800,True,0
193,TargetedFedPhoenix,1,0.25,20,74.04000091552734,6.768247799991514,"[19, 22, 51, 45, 91, 26, 14, 83, 15, 67]","[19400577, 19401574, 19402571, 19403568, 19404565, 19405562, 19406559, 19407556, 19408553, 19409550]",7b1566668fa0162d140745f0dadb7c9fcab58a78be1f00aa2dfabe363385ab8d,10,7,7,7,0,3,0,0,640,105,535,0.1640625,2,0.01904761904761905,103,5.714285714285714,2112800,True,0
194,TargetedFedPhoenix,1,0.25,20,71.0999984741211,9.325588299994706,"[62, 14, 3, 92, 78, 33, 89, 48, 70, 31]","[19500580, 19501577, 19502574, 19503571, 19504568, 19505565, 19506562, 19507559, 19508556, 19509553]",32dde0f576ca99921e0921666b6dc5025e431d358eb96b12c01df4c67e10ef33,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,10.666666666666666,2112800,True,0
195,TargetedFedPhoenix,1,0.25,20,73.05000305175781,8.236648299993249,"[37, 10, 88, 63, 53, 68, 2, 52, 26, 59]","[19600583, 19601580, 19602577, 19603574, 19604571, 19605568, 19606565, 19607562, 19608559, 19609556]",8bd621cb46400007c7fbd2035abe978155d0f1838c555ce140bf186e14a64895,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,8.88888888888889,2112800,True,0
196,TargetedFedPhoenix,1,0.25,20,77.20999908447266,9.51162760000443,"[59, 71, 85, 49, 20, 10, 3, 86, 88, 33]","[19700586, 19701583, 19702580, 19703577, 19704574, 19705571, 19706568, 19707565, 19708562, 19709559]",719e4de65046155ae5f056648f79e96dd009c9f3e750a292a94375691efdbdf7,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,3.4,2112800,True,0
197,TargetedFedPhoenix,1,0.25,20,52.79999923706055,6.997156800003722,"[9, 0, 18, 66, 44, 17, 92, 95, 64, 96]","[19800589, 19801586, 19802583, 19803580, 19804577, 19805574, 19806571, 19807568, 19808565, 19809562]",3a1db70739e9ca3c3ce71b50de640dca6caeb30ca7fb444493e9c41584ec35ae,10,7,7,7,0,3,0,0,640,105,535,0.1640625,3,0.02857142857142857,102,7.428571428571429,2112800,True,0
198,TargetedFedPhoenix,1,0.25,20,71.58999633789062,8.625716599999578,"[70, 58, 24, 57, 32, 19, 43, 65, 5, 88]","[19900592, 19901589, 19902586, 19903583, 19904580, 19905577, 19906574, 19907571, 19908568, 19909565]",5ef2dce889d8732e6c9c39fc132856cb2d67930f2ea04fab2f8e1999851917d1,10,9,9,9,0,1,0,0,640,135,505,0.2109375,4,0.02962962962962963,131,9.0,2112800,True,0
199,TargetedFedPhoenix,1,0.25,20,64.0,6.920241799991345,"[61, 75, 68, 2, 6, 26, 1, 56, 78, 74]","[20000595, 20001592, 20002589, 20003586, 20004583, 20005580, 20006577, 20007574, 20008571, 20009568]",9e0bfc2299f7234d362f3df8b291d5df0a55d1663159f4100e1859f2e1e6a107,10,8,8,8,0,2,0,0,640,120,520,0.1875,2,0.016666666666666666,118,8.25,2112800,True,0
200,TargetedFedPhoenix,1,0.25,20,56.77000045776367,6.739127499997267,"[8, 57, 22, 90, 46, 9, 56, 99, 89, 4]","[20100598, 20101595, 20102592, 20103589, 20104586, 20105583, 20106580, 20107577, 20108574, 20109571]",be78f145a3c15bb95e9e6681d6e4d2f9a5608f98b496200707edcd361e9e3a8b,10,8,8,8,0,2,0,0,640,120,520,0.1875,3,0.025,117,7.75,2112800,True,0
201,TargetedFedPhoenix,1,0.25,20,69.56999969482422,7.347557100001723,"[83, 41, 69, 7, 63, 51, 78, 89, 43, 81]","[20200601, 20201598, 20202595, 20203592, 20204589, 20205586, 20206583, 20207580, 20208577, 20209574]",e998452a23b3e31b7bf4ae0d7817e378f319174669ea106dc8515e0439a4fe0a,10,10,10,10,0,0,0,0,640,150,490,0.234375,5,0.03333333333333333,145,8.3,2112800,True,0
202,TargetedFedPhoenix,1,0.25,20,71.5999984741211,7.204743900001631,"[74, 76, 14, 98, 73, 37, 94, 68, 39, 11]","[20300604, 20301601, 20302598, 20303595, 20304592, 20305589, 20306586, 20307583, 20308580, 20309577]",a37290f56d8b0a8fa8ac749e61b203862ce8fe82440177a7c621198651590c70,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,9.88888888888889,2112800,True,0
203,TargetedFedPhoenix,1,0.25,20,63.7599983215332,6.425338200002443,"[38, 78, 17, 56, 90, 34, 42, 0, 1, 12]","[20400607, 20401604, 20402601, 20403598, 20404595, 20405592, 20406589, 20407586, 20408583, 20409580]",4822c5de1447d508d607acfa0675ea7ae3450ee91f55da333369b1b43967ebf1,10,8,8,8,0,2,0,0,640,120,520,0.1875,4,0.03333333333333333,116,7.0,2112800,True,0
204,TargetedFedPhoenix,1,0.25,20,73.97000122070312,7.954731500009075,"[45, 36, 95, 8, 99, 75, 93, 4, 24, 58]","[20500610, 20501607, 20502604, 20503601, 20504598, 20505595, 20506592, 20507589, 20508586, 20509583]",937e2ecf8329d909d67ecc2255443cc94badebabc9abe87ec66268ab5aba329b,10,9,9,9,0,1,0,0,640,135,505,0.2109375,0,0.0,135,6.555555555555555,2112800,True,0
205,TargetedFedPhoenix,1,0.25,20,69.86000061035156,8.228660000007949,"[66, 46, 89, 23, 4, 97, 78, 26, 79, 52]","[20600613, 20601610, 20602607, 20603604, 20604601, 20605598, 20606595, 20607592, 20608589, 20609586]",59d1340ed443c5f1427e0ff0034dd87eb35585f66b8f4005b5d87008e8b76f98,10,8,8,8,0,2,0,0,640,120,520,0.1875,0,0.0,120,6.875,2112800,True,0
206,TargetedFedPhoenix,1,0.25,20,72.81999969482422,9.346831800008658,"[71, 79, 23, 7, 97, 86, 72, 57, 70, 64]","[20700616, 20701613, 20702610, 20703607, 20704604, 20705601, 20706598, 20707595, 20708592, 20709589]",726d24b34c95e5f5745d88d77f5d129123087086fcab9dd88e7cc1911513a583,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,5.666666666666667,2112800,True,0
207,TargetedFedPhoenix,1,0.25,20,72.70999908447266,7.071347599994624,"[55, 14, 21, 43, 5, 30, 35, 15, 28, 34]","[20800619, 20801616, 20802613, 20803610, 20804607, 20805604, 20806601, 20807598, 20808595, 20809592]",40c3994d44c99761149e8d86916685e6f218f131c69ae09e96c759aef68c3553,10,7,7,7,0,3,0,0,640,105,535,0.1640625,3,0.02857142857142857,102,10.571428571428571,2112800,True,0
208,TargetedFedPhoenix,1,0.25,20,74.41000366210938,7.0456777999934275,"[54, 51, 22, 85, 73, 90, 4, 69, 75, 6]","[20900622, 20901619, 20902616, 20903613, 20904610, 20905607, 20906604, 20907601, 20908598, 20909595]",bd5c4e367df3b0cb35709684e1375782eed3fdce6bcc334d30d2516fd26cbeb8,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,6.777777777777778,2112800,True,0
209,TargetedFedPhoenix,1,0.25,20,70.62000274658203,7.773778300004778,"[78, 98, 48, 28, 76, 96, 97, 69, 66, 65]","[21000625, 21001622, 21002619, 21003616, 21004613, 21005610, 21006607, 21007604, 21008601, 21009598]",356a473f6b3ac8681614a6289b47c37a585543ca462210803a5c190710a58eef,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,6.6,2112800,True,0
210,TargetedFedPhoenix,1,0.25,20,73.83000183105469,7.001064199997927,"[52, 54, 70, 39, 89, 14, 77, 74, 15, 88]","[21100628, 21101625, 21102622, 21103619, 21104616, 21105613, 21106610, 21107607, 21108604, 21109601]",16abd2d7dabcc51fb008c8b1ad334a43e9a07d596f2369d771bd20650a0bc24f,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,7.0,2112800,True,0
211,TargetedFedPhoenix,1,0.25,20,69.3499984741211,8.658626000004006,"[58, 12, 87, 84, 91, 62, 82, 57, 6, 21]","[21200631, 21201628, 21202625, 21203622, 21204619, 21205616, 21206613, 21207610, 21208607, 21209604]",099a51c94b2ee1c8eba12511254db9d3424a40022e3e562f3e2869c5da9f112f,10,7,7,7,0,3,0,0,640,105,535,0.1640625,1,0.009523809523809525,104,8.857142857142858,2112800,True,0
212,TargetedFedPhoenix,1,0.25,20,77.05999755859375,8.098821600011433,"[59, 99, 54, 55, 14, 63, 7, 88, 91, 52]","[21300634, 21301631, 21302628, 21303625, 21304622, 21305619, 21306616, 21307613, 21308610, 21309607]",8be7c74e68711d116e7cb2ad55be90db5d354b5d808c1fa116845d5aa72fe5c6,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,5.5,2112800,True,0
213,TargetedFedPhoenix,1,0.25,20,72.0999984741211,7.16753430000972,"[44, 73, 39, 28, 18, 92, 52, 79, 54, 77]","[21400637, 21401634, 21402631, 21403628, 21404625, 21405622, 21406619, 21407616, 21408613, 21409610]",322babb00801d2a706ce13a885232f1f0def5ff6c944028919a60adc762daee7,10,10,10,10,0,0,0,0,640,150,490,0.234375,4,0.02666666666666667,146,7.2,2112800,True,0
214,TargetedFedPhoenix,1,0.25,20,74.1500015258789,7.163537999993423,"[59, 70, 54, 27, 89, 21, 42, 25, 60, 49]","[21500640, 21501637, 21502634, 21503631, 21504628, 21505625, 21506622, 21507619, 21508616, 21509613]",4e1d44bd7a80d7f0b47971ddf029f3c79be37d11d7aa5741f0549e00a9d08f72,10,7,7,7,0,3,0,0,640,105,535,0.1640625,2,0.01904761904761905,103,6.142857142857143,2112800,True,0
215,TargetedFedPhoenix,1,0.25,20,75.38999938964844,7.139086499999394,"[2, 56, 59, 80, 62, 19, 42, 33, 72, 35]","[21600643, 21601640, 21602637, 21603634, 21604631, 21605628, 21606625, 21607622, 21608619, 21609616]",45935e72eac9d7d1449c844c32e288653207feb3c82f15e681ef23da93a57839,10,9,9,9,0,1,0,0,640,135,505,0.2109375,4,0.02962962962962963,131,9.666666666666666,2112800,True,0
216,TargetedFedPhoenix,1,0.25,20,73.79000091552734,7.405971699990914,"[53, 17, 11, 78, 66, 39, 94, 4, 47, 90]","[21700646, 21701643, 21702640, 21703637, 21704634, 21705631, 21706628, 21707625, 21708622, 21709619]",72fd05f06bc399044be3cbd671c0f3e292aa2213aef9f52ab1bebede134fbdd8,10,8,8,8,0,2,0,0,640,120,520,0.1875,2,0.016666666666666666,118,9.25,2112800,True,0
217,TargetedFedPhoenix,1,0.25,20,62.279998779296875,5.878899900009856,"[48, 51, 34, 78, 92, 54, 96, 84, 88, 74]","[21800649, 21801646, 21802643, 21803640, 21804637, 21805634, 21806631, 21807628, 21808625, 21809622]",589af49a999df123acd8649a799e7191f5512fc787df12ba2e79790c7c0762b9,10,10,10,10,0,0,0,0,640,150,490,0.234375,3,0.02,147,6.1,2112800,True,0
218,TargetedFedPhoenix,1,0.25,20,78.05000305175781,7.478129600000102,"[15, 25, 50, 89, 72, 20, 85, 47, 1, 3]","[21900652, 21901649, 21902646, 21903643, 21904640, 21905637, 21906634, 21907631, 21908628, 21909625]",de3f67419d85c95c23807259c31adc78f526b95d514ef0d4ac507b70696c2bfd,10,7,7,7,0,3,0,0,640,105,535,0.1640625,1,0.009523809523809525,104,6.571428571428571,2112800,True,0
219,TargetedFedPhoenix,1,0.25,20,70.44000244140625,7.249973600002704,"[91, 39, 11, 12, 93, 64, 30, 79, 29, 49]","[22000655, 22001652, 22002649, 22003646, 22004643, 22005640, 22006637, 22007634, 22008631, 22009628]",8ae1117b0e006962decf000f86fa5802c5756ebfb800e7ace7b2690e58b49028,10,9,9,9,0,1,0,0,640,135,505,0.2109375,0,0.0,135,8.0,2112800,True,0
220,TargetedFedPhoenix,1,0.25,20,71.62000274658203,8.106704599995282,"[21, 88, 95, 65, 60, 8, 46, 31, 63, 72]","[22100658, 22101655, 22102652, 22103649, 22104646, 22105643, 22106640, 22107637, 22108634, 22109631]",55c3feac31bfe8166850385fd0ab8115cd2ddc8af46d7433c580d68bb9b8f377,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,9.222222222222221,2112800,True,0
221,TargetedFedPhoenix,1,0.25,20,73.26000213623047,7.4749162000080105,"[96, 63, 58, 77, 95, 23, 61, 29, 91, 59]","[22200661, 22201658, 22202655, 22203652, 22204649, 22205646, 22206643, 22207640, 22208637, 22209634]",384fda41283c177e3a7f5237b66a3769ac3da97742f17b55418fb7a02b046c30,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,5.444444444444445,2112800,True,0
222,TargetedFedPhoenix,1,0.25,20,68.8499984741211,7.020066600001883,"[8, 69, 44, 89, 49, 36, 77, 19, 92, 72]","[22300664, 22301661, 22302658, 22303655, 22304652, 22305649, 22306646, 22307643, 22308640, 22309637]",cc06cdd338e4bb2974bb082e20c6f85dde249fce761c616b130b4952c5e4b3be,10,10,10,10,0,0,0,0,640,150,490,0.234375,1,0.006666666666666667,149,6.4,2112800,True,0
223,TargetedFedPhoenix,1,0.25,20,74.37999725341797,6.3977224999980535,"[47, 49, 1, 80, 27, 9, 83, 72, 76, 92]","[22400667, 22401664, 22402661, 22403658, 22404655, 22405652, 22406649, 22407646, 22408643, 22409640]",d76787432cf9dae5a93eac20a3020bfce60e7e3c8bd6d53a22f408f1e94bdaaf,10,8,8,8,0,2,0,0,640,120,520,0.1875,4,0.03333333333333333,116,5.5,2112800,True,0
224,TargetedFedPhoenix,1,0.25,20,76.29000091552734,7.93648679999751,"[10, 57, 54, 1, 80, 76, 56, 39, 14, 20]","[22500670, 22501667, 22502664, 22503661, 22504658, 22505655, 22506652, 22507649, 22508646, 22509643]",a9fa44e7913dce78e384289036f7734e18d1d118c36fe2d97adc457228d26099,10,9,9,9,0,1,0,0,640,135,505,0.2109375,2,0.014814814814814815,133,6.111111111111111,2112800,True,0
225,TargetedFedPhoenix,1,0.25,20,74.41999816894531,7.89448750000156,"[6, 62, 31, 90, 3, 51, 24, 91, 23, 55]","[22600673, 22601670, 22602667, 22603664, 22604661, 22605658, 22606655, 22607652, 22608649, 22609646]",7284d77f69071a354d2054923624ad0579f006c6cab56ebb7b0be6f98e074ff8,10,9,9,9,0,1,0,0,640,135,505,0.2109375,4,0.02962962962962963,131,8.222222222222221,2112800,True,0
226,TargetedFedPhoenix,1,0.25,20,67.1500015258789,7.759810300005483,"[98, 18, 78, 89, 27, 80, 33, 86, 88, 15]","[22700676, 22701673, 22702670, 22703667, 22704664, 22705661, 22706658, 22707655, 22708652, 22709649]",077a57bf18257680598493a11e36cef0470c5eecafd678cf459c1d06c73036fc,10,10,10,10,0,0,0,0,640,150,490,0.234375,5,0.03333333333333333,145,9.3,2112800,True,0
227,TargetedFedPhoenix,1,0.25,20,73.04000091552734,8.34352680000302,"[85, 12, 59, 60, 73, 80, 0, 10, 23, 13]","[22800679, 22801676, 22802673, 22803670, 22804667, 22805664, 22806661, 22807658, 22808655, 22809652]",15db57666b37836e4a7764981a033380d031cc2135df2848c712c76583b71120,10,8,8,8,0,2,0,0,640,120,520,0.1875,0,0.0,120,6.25,2112800,True,0
228,TargetedFedPhoenix,1,0.25,20,69.93000030517578,6.489929600007599,"[35, 46, 54, 87, 84, 51, 27, 95, 21, 61]","[22900682, 22901679, 22902676, 22903673, 22904670, 22905667, 22906664, 22907661, 22908658, 22909655]",a5445cad94ba80dbda0c2b98f28d9271acde4266c98c26518ba52298c36d110d,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,8.0,2112800,True,0
229,TargetedFedPhoenix,1,0.25,20,67.70999908447266,6.082244299992453,"[64, 6, 96, 98, 27, 71, 18, 3, 1, 95]","[23000685, 23001682, 23002679, 23003676, 23004673, 23005670, 23006667, 23007664, 23008661, 23009658]",0102d074aadb8359d80b3ef7a3149a76ae760d53d449c111431cb955c465668a,10,9,9,9,0,1,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,4.333333333333333,2112800,True,0
230,TargetedFedPhoenix,1,0.25,20,76.70999908447266,7.163775199995143,"[88, 90, 96, 35, 69, 11, 60, 48, 23, 42]","[23100688, 23101685, 23102682, 23103679, 23104676, 23105673, 23106670, 23107667, 23108664, 23109661]",653e678b91c32ccfaafd9f028c258ead8e8bc70b0fbf24789cf6894ac94ed507,10,10,10,10,0,0,0,0,640,150,490,0.234375,2,0.013333333333333334,148,6.5,2112800,True,0
231,TargetedFedPhoenix,1,0.25,20,72.80999755859375,6.574454000001424,"[98, 88, 43, 57, 48, 99, 63, 53, 94, 55]","[23200691, 23201688, 23202685, 23203682, 23204679, 23205676, 23206673, 23207670, 23208667, 23209664]",08e203972f1b086a46517085b099f82a31953e3bc7308caf33b9f22c0c55ad37,10,9,9,9,0,1,0,0,640,135,505,0.2109375,3,0.022222222222222223,132,8.444444444444445,2112800,True,0
232,TargetedFedPhoenix,1,0.25,20,76.66999816894531,7.5651802999927895,"[96, 75, 74, 76, 39, 80, 34, 12, 60, 20]","[23300694, 23301691, 23302688, 23303685, 23304682, 23305679, 23306676, 23307673, 23308670, 23309667]",7c6dff83b642f81c2d525e98373a4d293e034c7ef7a85ce4b96b95eef789af4f,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,7.555555555555555,2112800,True,0
233,TargetedFedPhoenix,1,0.25,20,71.87999725341797,6.828811300001689,"[20, 47, 38, 59, 64, 82, 60, 45, 63, 85]","[23400697, 23401694, 23402691, 23403688, 23404685, 23405682, 23406679, 23407676, 23408673, 23409670]",e121c34c1deeae498e3b5dfe949a3ac91686fda642d9208bafb535dae62cb979,10,7,7,7,0,3,0,0,620,105,515,0.1693548387096774,3,0.02857142857142857,102,4.285714285714286,2112800,True,0
234,TargetedFedPhoenix,1,0.25,20,66.94000244140625,6.78508720001264,"[32, 6, 51, 4, 8, 22, 72, 86, 55, 12]","[23500700, 23501697, 23502694, 23503691, 23504688, 23505685, 23506682, 23507679, 23508676, 23509673]",10c0d03fc0a371511181be9c5bef2b932f53c08b10e7c9c40e67200e5f5f7732,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,0,0.0,120,8.125,2112800,True,0
235,TargetedFedPhoenix,1,0.25,20,61.79999923706055,7.228419100007159,"[45, 71, 84, 65, 61, 83, 87, 53, 77, 51]","[23600703, 23601700, 23602697, 23603694, 23604691, 23605688, 23606685, 23607682, 23608679, 23609676]",58c4cc42380ef1ce75b583e3728f72074b7423ab41a921b085c2a60e92569073,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,0,0.0,150,7.4,2112800,True,0
236,TargetedFedPhoenix,1,0.25,20,76.30000305175781,7.250260900007561,"[13, 71, 56, 63, 49, 44, 85, 76, 50, 93]","[23700706, 23701703, 23702700, 23703697, 23704694, 23705691, 23706688, 23707685, 23708682, 23709679]",b1fe96e286d6e4078eeb8a642addae832467a2517617d6984685770f17f70a45,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,2,0.013333333333333334,148,9.4,2112800,True,0
237,TargetedFedPhoenix,1,0.25,20,69.7300033569336,6.514703000008012,"[45, 52, 95, 68, 64, 15, 29, 54, 43, 93]","[23800709, 23801706, 23802703, 23803700, 23804697, 23805694, 23806691, 23807688, 23808685, 23809682]",b2f8781fcce7979715d66a63887223eb0e5efbbd3e4d7485b07ba760c8ce893c,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,7.125,2112800,True,0
238,TargetedFedPhoenix,1,0.25,20,69.80000305175781,7.208493500002078,"[58, 70, 25, 56, 87, 27, 94, 1, 74, 44]","[23900712, 23901709, 23902706, 23903703, 23904700, 23905697, 23906694, 23907691, 23908688, 23909685]",fc53340b7ad457ecc667814dda9f9b8166a2c34783b2c8dee10bcca800b8bc01,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,8.333333333333334,2112800,True,0
239,TargetedFedPhoenix,1,0.25,20,74.56999969482422,8.163592299999436,"[2, 7, 31, 45, 81, 62, 23, 97, 18, 27]","[24000715, 24001712, 24002709, 24003706, 24004703, 24005700, 24006697, 24007694, 24008691, 24009688]",f350dad3f145557f3e2013080b2d635dde39eb236cc1dfcff394bddb18e7e719,10,6,6,6,0,4,0,0,620,90,530,0.14516129032258066,0,0.0,90,8.333333333333334,2112800,True,0
240,TargetedFedPhoenix,1,0.25,20,65.41999816894531,7.6881662999949185,"[25, 13, 40, 64, 52, 44, 22, 48, 3, 46]","[24100718, 24101715, 24102712, 24103709, 24104706, 24105703, 24106700, 24107697, 24108694, 24109691]",103d05de2dd941c90e1af9a8a6ed4030f95c2a967695f1a2863cb8f5e33f51bc,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,5.777777777777778,2112800,True,0
241,TargetedFedPhoenix,1,0.25,20,74.8499984741211,6.053177299996605,"[84, 9, 72, 56, 13, 98, 21, 79, 71, 32]","[24200721, 24201718, 24202715, 24203712, 24204709, 24205706, 24206703, 24207700, 24208697, 24209694]",baaff7403922e7a79c45c71b2d26fc3d9d858b62aaaf3a450998128acb667366,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,0,0.0,135,7.777777777777778,2112800,True,0
242,TargetedFedPhoenix,1,0.25,20,74.51000213623047,8.302264099998865,"[32, 2, 36, 91, 58, 81, 87, 68, 25, 5]","[24300724, 24301721, 24302718, 24303715, 24304712, 24305709, 24306706, 24307703, 24308700, 24309697]",269d4ad2d4cabffee565e53e425540e0a19a4812cb7991b339be538ff7f4c7de,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,6.555555555555555,2112800,True,0
243,TargetedFedPhoenix,1,0.25,20,74.44999694824219,7.412990800003172,"[25, 41, 74, 21, 97, 69, 4, 17, 3, 88]","[24400727, 24401724, 24402721, 24403718, 24404715, 24405712, 24406709, 24407706, 24408703, 24409700]",9bab2bb88f6e4d7878f66fc6b19f9b60a1fa1e729f8c785eae9033e6aacb3b74,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,4,0.03333333333333333,116,6.125,2112800,True,0
244,TargetedFedPhoenix,1,0.25,20,72.37000274658203,8.223096200003056,"[80, 19, 97, 75, 60, 93, 78, 40, 32, 87]","[24500730, 24501727, 24502724, 24503721, 24504718, 24505715, 24506712, 24507709, 24508706, 24509703]",22b7a9dc5c606efb553304af3fe584cf4b5a2832ed04ccb7b5faaa0a56f22272,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,7.666666666666667,2112800,True,0
245,TargetedFedPhoenix,1,0.25,20,76.20999908447266,7.308477300000959,"[70, 59, 68, 16, 36, 72, 71, 45, 91, 56]","[24600733, 24601730, 24602727, 24603724, 24604721, 24605718, 24606715, 24607712, 24608709, 24609706]",d3ea666335df5b02b2c0033609ebc84b8575412c225be3d216efcfc296a674e4,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,1,0.007407407407407408,134,5.111111111111111,2112800,True,0
246,TargetedFedPhoenix,1,0.25,20,76.05000305175781,6.202647199999774,"[83, 81, 9, 39, 2, 67, 66, 98, 80, 51]","[24700736, 24701733, 24702730, 24703727, 24704724, 24705721, 24706718, 24707715, 24708712, 24709709]",43b632fbd7ad3ac03a82df4736a1a270b93846a07ed12e6598393c3a721ea666,10,8,8,8,0,2,0,0,620,120,500,0.1935483870967742,1,0.008333333333333333,119,7.0,2112800,True,0
247,TargetedFedPhoenix,1,0.25,20,54.130001068115234,5.88226329999452,"[43, 64, 42, 4, 78, 0, 39, 57, 37, 98]","[24800739, 24801736, 24802733, 24803730, 24804727, 24805724, 24806721, 24807718, 24808715, 24809712]",9dce9196273415a88cc6fd21021b0b124862bf98dedea0ab66abbee3f4507188,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,8.777777777777779,2112800,True,0
248,TargetedFedPhoenix,1,0.25,20,72.8499984741211,8.507833799987566,"[11, 6, 16, 48, 14, 19, 68, 82, 94, 39]","[24900742, 24901739, 24902736, 24903733, 24904730, 24905727, 24906724, 24907721, 24908718, 24909715]",840eab88bb57d18ed78df433eb44003da6af93af9fb7616a840dd937772393bf,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,2,0.014814814814814815,133,8.444444444444445,2112800,True,0
249,TargetedFedPhoenix,1,0.25,20,68.8499984741211,7.248083500002394,"[0, 7, 93, 77, 78, 38, 46, 99, 42, 54]","[25000745, 25001742, 25002739, 25003736, 25004733, 25005730, 25006727, 25007724, 25008721, 25009718]",9963a3101e7fc8879c1cb630a1e02de2c1ec3d879e6d4067349ffe825fd68d65,10,10,10,10,0,0,0,0,620,150,470,0.24193548387096775,3,0.02,147,9.0,2112800,True,0
250,TargetedFedPhoenix,1,0.25,20,72.4800033569336,9.184903399989707,"[36, 70, 71, 57, 63, 73, 69, 17, 48, 47]","[25100748, 25101745, 25102742, 25103739, 25104736, 25105733, 25106730, 25107727, 25108724, 25109721]",b9688e932e5bccc5982cad628693e0fedd5b3965b9d3e54f0f226b5fef9a3472,10,9,9,9,0,1,0,0,620,135,485,0.21774193548387097,3,0.022222222222222223,132,7.222222222222222,2112800,True,0
