round,test_accuracy,test_loss,selected_clients,probe_pairs,round_seconds
300,73.2699966430664,1.0137401165008544,"[73, 93, 90, 66, 22, 52, 77, 18, 71, 39]","[[90, 73], [39, 90], [18, 39], [73, 52], [71, 22]]",13.358898300037254
301,74.47000122070312,0.9216201070785522,"[58, 81, 11, 2, 36, 79, 23, 5, 64, 30]","[[79, 64], [36, 5], [23, 64], [5, 58], [2, 30]]",16.344826499989722
302,67.68000030517578,1.2001557357788086,"[9, 94, 15, 47, 62, 70, 17, 6, 41, 89]","[[15, 94], [89, 41], [17, 62], [6, 17], [62, 70]]",15.546044899965636
303,72.97000122070312,1.0044002858161927,"[11, 61, 88, 74, 91, 35, 80, 33, 93, 38]","[[33, 74], [91, 35], [11, 88], [61, 11], [93, 74]]",14.50050199998077
304,70.4800033569336,1.092690118598938,"[97, 89, 66, 76, 71, 39, 74, 15, 42, 56]","[[76, 97], [66, 74], [97, 71], [15, 74], [42, 74]]",12.077999999979511
305,73.72000122070312,0.9963432550430298,"[50, 21, 55, 36, 22, 52, 42, 38, 66, 69]","[[42, 21], [66, 69], [21, 52], [22, 36], [50, 38]]",13.019084600033239
306,71.91999816894531,1.0380329483032227,"[17, 80, 30, 13, 40, 72, 26, 43, 5, 78]","[[78, 40], [30, 80], [80, 17], [43, 72], [13, 80]]",13.152623099973425
307,70.91999816894531,1.1197531873703004,"[25, 34, 22, 83, 5, 21, 56, 97, 10, 33]","[[83, 5], [5, 22], [56, 34], [10, 25], [34, 97]]",13.464812199992593
308,70.86000061035156,1.058139709663391,"[17, 62, 3, 16, 99, 5, 53, 86, 20, 48]","[[5, 17], [20, 3], [3, 20], [48, 3], [86, 53]]",15.59806440002285
309,73.4800033569336,0.9984359346389771,"[8, 39, 75, 10, 19, 70, 99, 30, 87, 38]","[[19, 99], [75, 87], [70, 30], [10, 39], [99, 8]]",13.265108999970835
310,74.70999908447266,0.9967830766677857,"[55, 15, 1, 3, 7, 60, 87, 66, 51, 26]","[[7, 1], [66, 7], [1, 60], [87, 55], [60, 1]]",13.947313699987717
311,71.36000061035156,1.157385620689392,"[88, 98, 93, 59, 71, 87, 57, 41, 11, 16]","[[98, 93], [87, 59], [71, 59], [41, 71], [59, 11]]",12.483471999992616
312,73.05999755859375,0.9925921039581299,"[30, 31, 13, 49, 28, 85, 8, 66, 51, 80]","[[51, 28], [28, 85], [30, 13], [85, 8], [13, 30]]",12.61260150000453
313,73.2699966430664,1.0318301412582398,"[83, 21, 82, 97, 62, 68, 42, 0, 38, 55]","[[83, 55], [97, 38], [21, 82], [62, 0], [38, 55]]",12.570364200044423
314,73.72000122070312,1.0189787382125854,"[19, 13, 22, 40, 66, 47, 38, 39, 81, 98]","[[66, 40], [40, 98], [22, 66], [38, 81], [81, 38]]",12.5097192999674
315,72.4000015258789,1.1076223783493042,"[54, 1, 4, 0, 97, 68, 86, 80, 75, 92]","[[80, 4], [97, 92], [1, 80], [54, 97], [4, 68]]",13.220603499969002
316,69.19000244140625,1.0739454496383667,"[72, 83, 95, 58, 10, 4, 20, 79, 28, 9]","[[79, 20], [83, 10], [58, 79], [72, 9], [4, 72]]",14.13879979995545
317,68.08000183105469,1.1932345207214357,"[65, 17, 69, 40, 60, 57, 93, 41, 67, 36]","[[60, 36], [65, 60], [40, 65], [36, 93], [17, 93]]",18.366163500002585
318,67.51000213623047,1.0949494424819946,"[40, 54, 79, 28, 15, 30, 87, 4, 62, 94]","[[94, 54], [4, 40], [15, 40], [28, 15], [87, 28]]",13.343093500006944
319,58.56999969482422,1.7885923831939696,"[98, 95, 8, 66, 11, 5, 65, 74, 38, 34]","[[95, 98], [8, 38], [66, 5], [11, 5], [65, 95]]",14.034657999989577
320,62.689998626708984,1.325895086479187,"[23, 30, 92, 34, 68, 66, 16, 29, 2, 55]","[[55, 66], [29, 16], [68, 66], [2, 68], [66, 23]]",13.679705600021407
321,68.4800033569336,1.124987537574768,"[29, 76, 47, 99, 54, 42, 94, 65, 2, 53]","[[65, 53], [94, 29], [53, 29], [76, 47], [47, 53]]",14.94367379997857
322,67.5999984741211,1.2400195013046265,"[98, 84, 92, 26, 13, 81, 18, 54, 4, 21]","[[54, 98], [4, 13], [21, 26], [13, 4], [81, 98]]",12.188783100049477
323,71.7300033569336,1.0238321592330932,"[45, 99, 5, 27, 74, 42, 43, 58, 68, 55]","[[58, 42], [43, 45], [45, 99], [5, 74], [42, 55]]",11.801455400011037
324,73.61000061035156,0.9870999033927917,"[53, 32, 69, 2, 21, 92, 46, 0, 60, 94]","[[21, 32], [32, 60], [69, 32], [60, 53], [0, 94]]",13.133523699943908
325,75.56999969482422,0.9323369815826416,"[5, 78, 42, 67, 16, 88, 27, 26, 55, 50]","[[88, 5], [26, 16], [50, 42], [5, 42], [42, 67]]",11.644195800006855
326,73.70999908447266,0.9930030336380005,"[92, 38, 23, 87, 14, 63, 3, 27, 77, 95]","[[14, 27], [92, 27], [87, 63], [95, 63], [27, 95]]",12.925789300003089
327,74.93000030517578,0.9632200681686401,"[29, 67, 66, 87, 18, 85, 35, 74, 80, 52]","[[80, 18], [87, 29], [29, 66], [85, 80], [74, 52]]",13.108991299988702
328,72.72000122070312,1.0383799394607545,"[47, 62, 71, 91, 96, 12, 35, 86, 45, 40]","[[45, 47], [91, 12], [47, 12], [71, 35], [62, 12]]",12.971763699955773
329,75.73999786376953,0.9526872018814087,"[39, 12, 80, 50, 91, 85, 21, 32, 56, 92]","[[91, 92], [80, 91], [85, 21], [12, 56], [56, 39]]",12.808520999969915
330,74.31999969482422,1.0120168996810912,"[87, 43, 52, 25, 81, 93, 23, 13, 20, 16]","[[16, 23], [81, 16], [43, 87], [25, 52], [87, 81]]",14.835731099999975
331,68.3499984741211,1.3077739212036132,"[64, 78, 70, 54, 6, 83, 13, 48, 14, 77]","[[54, 70], [13, 48], [83, 13], [64, 6], [14, 77]]",12.793985199998133
332,70.06999969482422,1.1302485027313232,"[98, 49, 37, 78, 75, 62, 24, 13, 30, 32]","[[49, 98], [24, 75], [13, 49], [75, 24], [30, 75]]",13.353676399972755
333,74.38999938964844,0.9591123600006104,"[43, 17, 81, 55, 86, 96, 97, 93, 71, 88]","[[97, 93], [93, 97], [86, 55], [88, 43], [71, 97]]",14.003478800004814
334,73.4800033569336,1.0348556880950928,"[62, 58, 77, 68, 49, 22, 25, 78, 66, 38]","[[38, 78], [78, 77], [58, 68], [66, 68], [68, 77]]",14.250657099997625
335,74.19000244140625,1.0025311317443848,"[59, 19, 35, 71, 64, 99, 76, 48, 15, 32]","[[64, 15], [76, 32], [71, 59], [59, 32], [19, 48]]",12.287569700041786
336,75.48999786376953,0.9277430099487305,"[35, 56, 94, 97, 47, 16, 78, 1, 53, 49]","[[53, 49], [56, 47], [49, 94], [1, 97], [78, 35]]",12.576859300024807
337,75.30999755859375,0.935742274093628,"[7, 46, 61, 24, 34, 8, 76, 42, 36, 98]","[[76, 98], [36, 46], [7, 76], [42, 98], [61, 36]]",14.459301199996844
338,74.7300033569336,0.9851985269546509,"[21, 72, 12, 24, 31, 74, 77, 56, 73, 44]","[[24, 12], [21, 31], [73, 77], [72, 77], [74, 77]]",12.64204060001066
339,73.80999755859375,1.0205571493148804,"[25, 46, 31, 75, 77, 90, 65, 69, 52, 99]","[[46, 75], [52, 65], [99, 46], [90, 31], [69, 65]]",14.776136700005736
340,74.38999938964844,1.0371336349487306,"[83, 19, 96, 66, 7, 59, 18, 62, 72, 22]","[[7, 59], [19, 22], [83, 19], [22, 7], [18, 62]]",14.009825499961153
341,70.43000030517578,1.121697998046875,"[87, 11, 77, 20, 41, 17, 86, 95, 44, 24]","[[41, 24], [86, 17], [17, 20], [87, 20], [11, 17]]",15.052922900009435
342,73.0199966430664,1.0729125374794006,"[56, 20, 94, 49, 25, 97, 23, 41, 26, 81]","[[25, 26], [94, 81], [20, 26], [49, 56], [97, 49]]",15.890696799964644
343,60.95000076293945,1.6525683708190917,"[15, 46, 44, 59, 57, 86, 27, 87, 43, 79]","[[27, 44], [86, 87], [57, 86], [44, 87], [87, 44]]",13.6612442000187
344,69.68000030517578,1.217639965057373,"[96, 20, 73, 29, 69, 22, 0, 31, 14, 3]","[[0, 73], [14, 31], [22, 31], [29, 20], [20, 3]]",14.634355899994262
345,73.16000366210938,1.0548172218322753,"[45, 89, 10, 75, 81, 25, 42, 26, 64, 50]","[[26, 81], [89, 50], [25, 81], [45, 26], [50, 10]]",13.194497100019362
346,76.16999816894531,0.9356586627960205,"[53, 97, 35, 42, 14, 45, 7, 16, 6, 75]","[[35, 45], [53, 75], [6, 75], [14, 53], [7, 75]]",15.284495400032029
347,72.37000274658203,1.1587774656295777,"[65, 14, 48, 6, 52, 10, 22, 90, 72, 64]","[[90, 14], [65, 10], [6, 10], [48, 52], [52, 65]]",16.637771999987308
348,72.36000061035156,0.9954698732376098,"[92, 46, 33, 99, 32, 67, 94, 49, 62, 16]","[[67, 62], [16, 46], [94, 49], [62, 16], [33, 16]]",14.363770600000862
349,76.08999633789062,0.9554493141174316,"[75, 49, 60, 86, 73, 87, 21, 50, 20, 88]","[[49, 73], [73, 87], [50, 60], [87, 60], [88, 75]]",14.083645800012164
350,76.2300033569336,0.9343157732009888,"[36, 94, 56, 7, 62, 71, 47, 61, 0, 9]","[[7, 0], [0, 71], [9, 94], [94, 62], [61, 0]]",15.498877900012303
351,71.72000122070312,1.0852880046844482,"[38, 32, 33, 88, 56, 14, 11, 28, 40, 90]","[[11, 40], [88, 40], [40, 90], [56, 11], [32, 56]]",12.912014300003648
352,75.0199966430664,0.9988647057533264,"[10, 72, 91, 66, 52, 12, 3, 53, 77, 25]","[[77, 10], [72, 25], [52, 12], [3, 72], [10, 72]]",13.193987899983767
353,73.08000183105469,1.0995890822410583,"[49, 23, 19, 11, 60, 10, 65, 47, 54, 57]","[[65, 54], [57, 49], [54, 47], [23, 54], [49, 19]]",18.62775970000075
354,74.44000244140625,0.9938277507781983,"[67, 12, 18, 90, 39, 34, 86, 35, 56, 54]","[[67, 18], [39, 54], [35, 54], [34, 86], [54, 39]]",12.159306999994442
355,72.0,1.088345676612854,"[64, 58, 53, 22, 48, 57, 6, 2, 56, 83]","[[48, 64], [53, 64], [22, 48], [58, 48], [6, 2]]",14.730279800016433
356,51.779998779296875,2.2707727863311766,"[31, 95, 5, 51, 80, 74, 19, 39, 6, 0]","[[51, 31], [95, 51], [6, 80], [39, 74], [19, 80]]",13.447047499998007
357,73.45999908447266,0.9319538482666015,"[34, 15, 99, 59, 12, 98, 72, 45, 51, 26]","[[59, 99], [72, 51], [26, 34], [98, 15], [51, 15]]",11.151714099978562
358,73.45999908447266,0.9679228059768676,"[56, 82, 46, 23, 12, 66, 62, 41, 72, 53]","[[62, 23], [53, 82], [82, 41], [72, 12], [23, 12]]",15.017014900047798
359,66.08000183105469,1.3064345207214356,"[73, 12, 6, 9, 3, 28, 32, 19, 16, 91]","[[6, 91], [91, 9], [16, 6], [12, 9], [19, 6]]",14.315479599987157
360,73.41000366210938,1.0209941111564635,"[86, 31, 87, 43, 22, 54, 49, 25, 26, 3]","[[22, 26], [43, 26], [26, 54], [87, 3], [3, 54]]",12.827129999990575
361,71.06999969482422,1.1491197114944458,"[42, 81, 7, 82, 70, 13, 16, 2, 41, 50]","[[70, 82], [41, 70], [16, 50], [7, 16], [81, 42]]",15.070614199968986
362,69.20999908447266,1.2790317024230957,"[76, 47, 70, 78, 12, 43, 13, 91, 68, 23]","[[13, 12], [68, 23], [12, 70], [23, 68], [78, 91]]",14.432364599953871
363,69.73999786376953,1.1851599214553834,"[81, 66, 89, 67, 24, 96, 37, 48, 56, 26]","[[37, 96], [81, 66], [24, 81], [56, 67], [48, 81]]",13.63538960000733
364,69.16000366210938,1.232436600971222,"[32, 65, 11, 40, 84, 60, 8, 33, 54, 31]","[[32, 65], [60, 33], [40, 33], [8, 84], [65, 11]]",15.372847200022079
365,67.30000305175781,1.2980989040374755,"[28, 36, 74, 56, 27, 70, 94, 4, 76, 71]","[[76, 27], [74, 71], [28, 74], [94, 70], [70, 28]]",13.145271199988201
366,71.47000122070312,1.119970230484009,"[21, 13, 24, 12, 56, 94, 63, 26, 97, 82]","[[26, 97], [97, 12], [56, 82], [21, 13], [94, 13]]",13.190319400047883
367,73.45999908447266,1.0339128353118896,"[53, 79, 31, 11, 93, 82, 34, 67, 49, 19]","[[53, 93], [34, 93], [31, 49], [49, 34], [11, 19]]",14.050476700009312
368,75.4800033569336,0.9657166269302369,"[74, 50, 98, 96, 62, 16, 10, 78, 70, 25]","[[62, 78], [96, 74], [10, 78], [78, 62], [50, 62]]",12.39175750000868
369,72.55000305175781,1.0397921091079712,"[22, 5, 87, 67, 61, 52, 79, 95, 36, 96]","[[36, 52], [52, 5], [79, 95], [95, 87], [87, 52]]",14.376837600022554
370,69.4000015258789,1.177056224822998,"[45, 91, 50, 81, 37, 4, 95, 82, 58, 63]","[[82, 91], [37, 81], [45, 58], [63, 37], [95, 58]]",14.145605399971828
371,75.56999969482422,0.9405743789672851,"[25, 57, 47, 59, 66, 15, 19, 5, 71, 72]","[[66, 25], [19, 15], [47, 5], [15, 59], [72, 19]]",13.900647600006778
372,72.05999755859375,1.1274684301376343,"[21, 30, 85, 19, 65, 47, 78, 90, 0, 3]","[[21, 65], [47, 3], [0, 90], [90, 3], [19, 47]]",14.975122399977408
373,67.11000061035156,1.3588866827011108,"[5, 35, 81, 17, 75, 79, 1, 42, 18, 32]","[[81, 75], [5, 1], [32, 79], [75, 17], [42, 32]]",13.035532500012778
374,67.19999694824219,1.4982028160095215,"[60, 98, 96, 4, 29, 31, 94, 12, 34, 43]","[[98, 34], [60, 96], [12, 98], [43, 96], [34, 98]]",10.710137600020971
375,66.38999938964844,1.340043030166626,"[73, 9, 92, 88, 57, 64, 44, 58, 80, 13]","[[92, 73], [9, 13], [73, 44], [44, 92], [88, 57]]",13.630924299999606
376,73.05000305175781,0.991237319946289,"[23, 89, 29, 26, 54, 53, 25, 59, 51, 97]","[[59, 89], [54, 59], [25, 26], [51, 53], [53, 54]]",13.341293599980418
377,65.06999969482422,1.4102487840652467,"[62, 5, 91, 55, 57, 51, 74, 68, 64, 95]","[[62, 95], [74, 62], [5, 62], [57, 91], [91, 57]]",13.107290200015996
378,71.36000061035156,1.0831735376358032,"[39, 78, 70, 52, 80, 73, 44, 40, 91, 55]","[[91, 80], [39, 70], [40, 80], [55, 39], [70, 52]]",14.181549400032964
379,72.9800033569336,1.0325270359039307,"[15, 30, 88, 35, 91, 83, 29, 75, 58, 40]","[[83, 88], [30, 83], [15, 40], [29, 30], [91, 35]]",12.74641140003223
380,75.02999877929688,0.9631377695083618,"[50, 29, 41, 49, 80, 54, 39, 37, 86, 14]","[[54, 49], [29, 39], [80, 41], [50, 29], [14, 37]]",14.552250500011723
381,73.26000213623047,1.0233253091812133,"[90, 13, 95, 2, 99, 92, 45, 26, 69, 73]","[[99, 69], [90, 2], [26, 90], [95, 69], [92, 99]]",11.926756200031377
382,74.08000183105469,0.9870555982589722,"[3, 42, 61, 25, 77, 11, 84, 5, 94, 28]","[[11, 28], [25, 3], [94, 42], [84, 77], [42, 25]]",13.126587799983099
383,68.72000122070312,1.2649039247512817,"[68, 69, 13, 11, 15, 58, 84, 24, 42, 6]","[[68, 11], [42, 6], [69, 84], [15, 68], [24, 15]]",13.916167499963194
384,74.66000366210938,0.9598972518920899,"[46, 88, 94, 6, 96, 60, 62, 95, 14, 79]","[[96, 62], [94, 95], [62, 96], [6, 46], [14, 88]]",14.535361899994314
385,71.79000091552734,1.083153281402588,"[21, 44, 24, 8, 40, 50, 30, 87, 11, 67]","[[8, 30], [24, 50], [40, 11], [50, 8], [67, 44]]",12.63840750005329
386,74.91000366210938,0.9615706207275391,"[60, 55, 52, 20, 34, 45, 25, 53, 69, 10]","[[10, 34], [53, 10], [52, 10], [55, 20], [20, 45]]",14.853591100021731
387,75.5999984741211,0.9319046867370605,"[20, 81, 86, 24, 55, 2, 59, 25, 41, 1]","[[20, 59], [25, 20], [41, 25], [2, 20], [1, 20]]",14.016211699985433
388,75.70999908447266,0.9773219846725464,"[11, 87, 38, 42, 86, 51, 46, 73, 72, 25]","[[72, 25], [11, 72], [42, 86], [46, 25], [87, 42]]",12.682136500021443
389,76.51000213623047,0.9443031616210937,"[20, 70, 50, 27, 3, 15, 75, 74, 57, 9]","[[74, 15], [20, 50], [75, 15], [27, 20], [15, 74]]",13.823848400032148
390,72.11000061035156,1.166316521835327,"[7, 9, 89, 49, 6, 15, 44, 10, 75, 47]","[[44, 9], [9, 49], [89, 44], [7, 89], [6, 7]]",16.067728299996816
391,71.05000305175781,1.158861650657654,"[17, 48, 84, 73, 96, 30, 98, 60, 88, 83]","[[30, 96], [83, 48], [17, 96], [60, 17], [98, 84]]",12.80123589996947
392,72.20999908447266,1.0966010532379151,"[62, 66, 80, 78, 64, 52, 83, 33, 6, 18]","[[52, 18], [66, 64], [18, 66], [33, 64], [78, 52]]",15.64500090002548
393,75.0999984741211,0.9824163789749145,"[64, 45, 24, 20, 10, 88, 23, 82, 22, 31]","[[64, 23], [20, 23], [45, 24], [31, 82], [22, 45]]",13.773929399962071
394,70.23999786376953,1.1316964515686034,"[45, 71, 30, 95, 90, 73, 9, 78, 18, 49]","[[9, 95], [18, 90], [71, 9], [49, 18], [30, 45]]",13.840396199957468
395,71.68000030517578,1.1264828870773316,"[0, 97, 59, 50, 12, 3, 93, 67, 61, 38]","[[97, 67], [67, 38], [12, 50], [50, 59], [59, 97]]",12.423828099970706
396,63.15999984741211,1.6120386959075927,"[46, 0, 97, 70, 60, 75, 31, 95, 78, 94]","[[94, 75], [0, 78], [46, 78], [60, 46], [95, 0]]",14.305350100039504
397,73.97000122070312,0.9617331459045411,"[20, 11, 14, 39, 31, 60, 78, 0, 81, 45]","[[0, 45], [14, 45], [11, 81], [81, 31], [60, 81]]",15.282207700016443
398,74.41999816894531,0.9754831722259522,"[76, 80, 37, 5, 75, 62, 79, 61, 42, 53]","[[37, 61], [79, 42], [53, 79], [42, 61], [76, 80]]",13.836192199960351
399,70.7300033569336,1.1618162826538085,"[89, 97, 49, 44, 55, 22, 95, 36, 79, 17]","[[79, 49], [55, 22], [17, 97], [44, 95], [95, 36]]",15.888667500053998
400,71.1500015258789,1.2005768711090088,"[75, 63, 1, 29, 88, 12, 86, 82, 61, 40]","[[40, 75], [82, 61], [1, 29], [88, 61], [12, 40]]",13.252563300018664
401,73.19999694824219,1.0422383659362793,"[79, 49, 42, 13, 97, 81, 91, 22, 3, 76]","[[76, 91], [42, 91], [97, 42], [81, 13], [91, 79]]",13.133754600014072
402,67.30999755859375,1.2291005432128905,"[99, 58, 63, 28, 3, 56, 8, 24, 84, 27]","[[24, 56], [63, 28], [56, 63], [3, 63], [84, 24]]",13.442277599999215
403,64.20999908447266,1.39729207572937,"[26, 36, 57, 95, 99, 46, 23, 30, 40, 67]","[[36, 23], [26, 46], [23, 40], [67, 36], [57, 26]]",16.42120470001828
404,73.18000030517578,1.0781703117370605,"[87, 93, 29, 50, 14, 84, 52, 8, 43, 70]","[[50, 14], [43, 14], [84, 43], [87, 14], [93, 43]]",12.388853699958418
405,71.27999877929688,1.1418141969680786,"[85, 76, 96, 0, 77, 17, 42, 90, 39, 45]","[[39, 85], [42, 0], [0, 96], [85, 17], [77, 42]]",11.423422100022435
406,71.9000015258789,1.1496164070129395,"[27, 44, 42, 58, 72, 52, 6, 1, 62, 13]","[[62, 72], [27, 1], [6, 1], [72, 13], [1, 58]]",13.113082299998496
407,72.62000274658203,1.0670586978912353,"[33, 87, 58, 67, 57, 85, 72, 27, 99, 79]","[[58, 79], [99, 72], [33, 87], [87, 58], [72, 85]]",15.523334100027569
408,71.76000213623047,1.1205329793930054,"[3, 11, 87, 22, 62, 52, 56, 95, 26, 20]","[[52, 87], [95, 52], [62, 95], [26, 20], [11, 3]]",14.556715999962762
409,71.62000274658203,1.124338373184204,"[41, 57, 20, 29, 56, 74, 83, 14, 0, 87]","[[83, 74], [87, 20], [74, 14], [29, 87], [0, 29]]",13.07080909999786
410,66.54000091552734,1.2506246042251588,"[28, 34, 77, 85, 62, 58, 30, 86, 93, 46]","[[34, 77], [86, 93], [85, 93], [77, 58], [58, 28]]",14.701668499968946
411,73.27999877929688,1.011005195236206,"[79, 62, 87, 68, 32, 92, 29, 81, 7, 90]","[[68, 29], [32, 87], [87, 68], [29, 87], [92, 68]]",13.15664589998778
412,63.38999938964844,1.6497899925231934,"[8, 38, 48, 12, 1, 77, 68, 92, 59, 19]","[[59, 38], [1, 92], [38, 19], [92, 12], [48, 12]]",10.24940939998487
413,74.94000244140625,0.9259426803588867,"[99, 14, 24, 70, 44, 31, 86, 3, 75, 60]","[[31, 24], [75, 60], [24, 70], [14, 24], [3, 14]]",15.09410069999285
414,75.08999633789062,0.9968877988815308,"[11, 85, 83, 96, 82, 76, 7, 19, 87, 51]","[[19, 83], [7, 11], [83, 7], [82, 51], [11, 87]]",14.26654670003336
415,74.45999908447266,0.9954997562408447,"[12, 18, 62, 10, 75, 42, 8, 7, 31, 23]","[[8, 10], [7, 42], [75, 7], [62, 7], [42, 10]]",14.557423199992627
416,69.91000366210938,1.1977021337509155,"[97, 5, 1, 84, 30, 40, 72, 21, 52, 39]","[[30, 52], [1, 21], [52, 40], [21, 72], [40, 52]]",12.92071760003455
417,74.13999938964844,1.027929306793213,"[72, 62, 14, 55, 67, 32, 39, 29, 38, 7]","[[62, 32], [67, 38], [7, 38], [32, 7], [38, 72]]",13.137549600040074
418,70.01000213623047,1.2288841007232667,"[9, 65, 98, 93, 0, 31, 12, 91, 28, 81]","[[31, 98], [9, 98], [93, 81], [81, 28], [65, 93]]",15.803411600005347
419,73.83999633789062,1.072358960723877,"[49, 67, 58, 34, 22, 47, 19, 33, 9, 26]","[[26, 34], [49, 22], [47, 67], [22, 33], [34, 33]]",15.073742099979427
420,75.51000213623047,0.9827268474578857,"[78, 18, 25, 81, 52, 5, 97, 88, 53, 51]","[[52, 88], [97, 53], [78, 25], [81, 25], [51, 78]]",14.040811700047925
421,74.66000366210938,1.0512959381103515,"[7, 68, 34, 80, 72, 25, 89, 12, 66, 69]","[[25, 68], [7, 68], [12, 69], [66, 34], [72, 7]]",15.906421699968632
422,73.79000091552734,1.0361949403762818,"[54, 28, 10, 85, 87, 89, 40, 86, 50, 96]","[[96, 86], [50, 96], [54, 89], [40, 10], [89, 96]]",12.962878499994986
423,74.47000122070312,1.014823391532898,"[58, 7, 9, 0, 50, 24, 38, 86, 81, 30]","[[58, 24], [38, 30], [24, 38], [30, 7], [0, 38]]",15.106912099989131
424,73.80999755859375,1.1230093328475952,"[49, 75, 87, 68, 65, 47, 2, 70, 43, 25]","[[65, 68], [47, 68], [25, 70], [75, 49], [70, 43]]",16.62650209997082
425,75.27999877929688,1.0577487966537475,"[75, 54, 77, 98, 27, 69, 42, 25, 78, 65]","[[98, 77], [78, 75], [75, 65], [54, 78], [77, 98]]",12.635776999988593
426,64.31999969482422,1.7796228794097901,"[84, 26, 59, 68, 11, 37, 6, 56, 15, 24]","[[59, 15], [37, 26], [56, 15], [6, 26], [15, 59]]",13.798994799959473
427,71.06999969482422,1.0680261993408202,"[71, 44, 26, 24, 99, 43, 87, 62, 46, 6]","[[43, 71], [26, 43], [46, 26], [44, 71], [62, 71]]",13.589325199951418
